#Org.,Pro.,Eco.,Descripción,Créditos Iniciales,Modificaciones de Crédito,Créditos Totales consignados,Obligaciones Reconocidas
0,320,15102,GRATIFICACIONES LABORAL EVENTUAL,0,0,0,0
0,320,15300,DEDICACION FUNC. EDUCACION,0,0,0,0
0,320,15301,DEDICACION LAB. EDUCACION,0,0,0,0
0,320,202,ARRENDA. EDIF. Y OTRAS CONSTRUC. EDUCACION,0,0,0,0
0,320,203,ARRENDAMIENTOS DE MAQUINARIA INSTALACIONES Y UTILLAJE,0,0,0,0
0,320,205,ARRENDAMIENTOS DE MOBILIARIO Y ENSERES,0,0,0,0
0,320,212,EDIF. Y O. CONSTRUCC. EDUCACION,0,0,0,0
0,320,213,MAQ. INST. Y UTI. EDUCACION,7000,-3821.86,3178.14,750.59
0,320,215,MOBILIARIO EDUCACION,2000,0,2000,226.03
0,320,22001,PRENSA LI. O. PUBLI. EDUCACION,0,0,0,0
0,320,22003,MAT.TEC.ESPE.NO.INVENTARIABLE EDUCACION,2000,0,2000,24.77
0,320,22100,ENERGIA ELECTRICA EDUCACION,188566.9,0,188566.9,285310.41
0,320,22101,AGUA EDUCACION,46139.19,0,46139.19,81467.1
0,320,22102,GAS EDUCACION,196688.71,0,196688.71,219860.47
0,320,22103,COMBUSTIBLE Y CARBURANTES EDUCACION,21778.79,0,21778.79,6999.54
0,320,22104,VESTUARIO EDUCACION,0,0,0,0
0,320,22105,PRODUCTOS  ALIMENTICIOS EDUCACION,300,0,300,0
0,320,22199,OTROS SUMINISTROS ADMON GRAL. DE EDUC.,0,0,0,11419.98
0,320,22300,TRANSPORTE  ADMON. GRAL. EDUCACION,0,0,0,0
0,320,224,PRIMAS DE SEGUROS,3000,0,3000,747.51
0,320,22601,ATENC. PROTO Y REPRE. EDUCACION,1000,0,1000,673.9
0,320,22602,PUBLIC. Y PROPAGANDA EDUCACION,5000,0,5000,0
0,320,22606,REUNIO.CONFE. Y CURSOS EDUCACION,7000,0,7000,795
0,320,46700,A CONSORCIOS (UNED) ADMON GRAL EDUCACION,20000,0,20000,18200
0,320,481,PREMIOS BECAS Y OTRAS EDUCACION.,0,0,0,0
0,320,489,OTRAS TRANSFERENCIAS EDUCACION,0,0,0,0
0,320,623,INV.NUEV.ASOC. MAQ.INSTA. Y UTI. ADMON. GRAL DE EDUCACION,0,0,0,0
0,320,633,INV. REPO. ASOC. MAQ. INSTA. Y UTI. ADMON. GRAL. EDUCACION,0,0,0,0
0,321,22706,ESTUDIOS Y TRABAJOS TECNICOS,0,0,0,0
0,321,62203,INVERSION NUEVA ESCUELA INFANTIL EL CARACOL,0,90671.99,90671.99,90671.99
0,321,22703,PROG.APERTU.COLEGIOS VACA.,190000,0,190000,0
0,321,22707,ESCUELAS Y AULAS INFANTILES,915608.91,0,915608.91,566962.5
0,323,22706,EST. Y TRABA. TECN. (ESCUELA DE MUSICA Y OTROS),450000,0,450000,446755.7
0,330,213,MAQ. INST. Y UTI. CULTURA,2000,0,2000,1986.94
0,330,22001,PRENSA LI. O. PUBLI. CULTURA,15000,0,15000,17161.94
0,330,224,PRIMAS DE SEGUROS ADMON. GRAL DE LA CULTURA,900,0,900,0
0,330,22602,PUBLIC. Y PROPAGANDA CULTURA,0,0,0,1128
0,330,12000,SUELDOS GRUPO A1 CULTURA,0,0,0,0
0,330,12001,SUELDOS GRUPO A2 CULTURA,0,0,0,0
0,330,12002,SUELDOS GRUPO B CULTURA,0,0,0,0
0,330,12003,SUELDOS GRUPO C1 CULTURA,0,0,0,0
0,330,12004,SUELDOS GRUPO C2 CULTURA,0,0,0,0
0,330,12005,SUELDOS GRUPO E CULTURA,0,0,0,0
0,330,12006,TRIENIOS FUNC. CULTURA,0,0,0,0
0,330,12100,COMPLEM. DESTINO CULTURA,0,0,0,0
0,330,12101,COMPLEM. ESPECIFICO CULTURA,0,0,0,0
0,330,12103,OTROS COMPLEM. FUNC. CULTURA,0,0,0,0
0,330,122,RETRIB. ESPECIE CULTURA,0,0,0,0
0,330,13000,R.B. L.F CULTURA,727034.26,-10702.25,716332.01,691211.33
0,330,13001,HORAS EXTRAS L.F. CULTURA,0,0,0,651.63
0,330,13002,O.R. L.F. CULTURA,14722.71,0,14722.71,13153.63
0,330,131,REMUN. L.T. CULTURA,0,0,0,0
0,330,15000,PRODUCT. FUNC. CULTURA,0,0,0,0
0,330,15100,GRATIFICACIONES F. CULTURA,0,0,0,0
0,330,15101,GRATIFICACIONES L.F. CULTURA,0,0,0,0
0,330,15300,DEDICACION FUNC. CULTURA,0,0,0,0
0,330,15301,DEDICACION LAB. CULTURA,0,0,0,0
0,330,203,ARRENDA. MAQ. INST. Y UTI. CULTURA,1000,0,1000,0
0,330,212,EDIF. Y O. CONSTRUCC. CULTURA,500,0,500,0
0,330,215,MOBILIARIO ADMON. GRAL DE LA CULTURA,200,0,200,73.01
0,330,22000,MAT. OFICINA CULTURA,0,0,0,0
0,330,22003,MAT.TEC.ESPE.NO INVENTARIABLE CULTURA,300,0,300,782.84
0,330,22100,ENERGIA ELECTRICA CULTURA,33325.18,0,33325.18,41461.31
0,330,22101,AGUA CULTURA,1839.92,0,1839.92,3422.36
0,330,22199,OTROS SUMINISTROS  ADMON GRAL DE LA CULTURA,0,0,0,0
0,330,22300,TRANSPORTE  ADMON. GRAL DE LA CULTURA,100,0,100,72.6
0,330,22600,CANONES CULTURA,2000,0,2000,0
0,330,22601,ATENC. PROTO. Y REPRE. CULTURA,200,0,200,783.39
0,330,22606,REUNIO. CONFE. Y CURSOS CULTURA,0,0,0,0
0,330,23120,LOCOMOCION PERSONAL CULTURA,0,0,0,125.25
0,331,224,PRIMAS DE SEGUROS HOGAR DE LOS MAYORES,6000,0,6000,1487.42
0,331,62500,INVERSION NUEVA MOBILIARIO Y ENSERES CENTRO MAYORES,0,1691.3,1691.3,1691.3
0,331,13000,R.B. L.F. HOGAR DE LOS MAYORES,288073.61,0,288073.61,266967.79
0,331,13001,HORAS EXTRAS L.F. HOGAR DE LOS MAYORES,0,0,0,160.26
0,331,13002,O.R. L.F. HOGAR DE LOS MAYORES,8804.52,0,8804.52,8823.25
0,331,15101,GRATIFICACIONES L.F. HOGAR DE LOS MAYORES,0,0,0,0
0,331,15301,DEDICACION LAB. HOGAR DE LOS MAYORES,3425.76,0,3425.76,3425.76
0,331,203,ARRENDA. MAQ.INST.Y UTI HOGAR DE LOS MAYORES,0,0,0,0
0,331,212,EDIF. Y O. CONSTRUCC. HOGAR DE LOS MAYORES,300,0,300,634.04
0,331,213,MAQ.INST. Y UTI. HOGAR DE LOS MAYORES,300,0,300,674.51
0,331,215,MOBILIARIO HOGAR DE LOS MAYORES,300,0,300,3294.35
0,331,22001,"PRESA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",2600,0,2600,3161.35
0,331,22003,MAT.TEC.ESPEC.NO INVENTARIA.HOGAR DE LOS MAYORES,0,0,0,0
0,331,22100,ENERGIA ELECTRICA HOGAR DE LOS MAYORES,49090.67,0,49090.67,57706.82
0,331,22101,AGUA HOGAR DE LOS MAYORES,3285.7,0,3285.7,5646.49
0,331,22102,GAS HOGAR DE LOS MAYORES,5350.33,0,5350.33,5359.78
0,331,22106,PRODUCTOS FARMACEUTICOS HOGAR DE LOS MAYORES,90,0,90,0
0,331,22199,OTROS SUMINISTROS HOGAR DE LOS MAYORES,2500,0,2500,1008.21
0,331,223,TRANSPORTE HOGAR DE LOS MAYORES,2500,0,2500,4199.45
0,331,22601,ATENC. PROTO. Y REPRE. HOGAR DE LOS MAYORES,6000,0,6000,7078.86
0,331,22602,PUBLIC. Y PROPAGANDA HOGAR DE LOS MAYORES,700,0,700,0
0,331,22606,REUNIO.CONFE. Y CURSOS HOGAR DE LOS MAYORES,0,0,0,0
0,331,22609,FESTEJOS Y OTROS EVENTOS HOGAR DE LOS MAYORES,6500,0,6500,2108.88
0,331,22706,ESTUD. Y TRABA TECN. HOGAR DE LOS MAYORES,0,0,0,0
0,331,23120,LOCOMOCION PERSONAL HOGAR DE LOS MAYORES,0,0,0,0
0,331,466,A OTRAS ENTIDADES QUE AGRUPEN MUNICIPIOS,0,0,0,0
0,331,481,"PREMIOS, BECAS Y PENS.ESTUD.HOGAR DE LOS MAYORES",1000,0,1000,550
0,331,489,OTRAS TRANSFERENCIAS HOGAR DE LOS MAYORES,0,0,0,0
0,331,623,INV.NUEV. ASOC. MAQ. INSTA.TECN. Y UTI. HOGAR DE LOS MAYORES,0,0,0,0
0,332,632,"OBRAS DE REFORMA DE LA BIBLIOTECA """"ANA Mº MATUTE""""",0,42820.16,42820.16,42820.16
0,334,22609,FESTEJOS Y OTROS EVENTOS PROMOCION CULTURAL,50000,0,50000,37947.23
0,334,22706,ESTUD. Y TRABA. TECN. PROMOCION CULTURAL,25000,0,25000,12529.21
0,334,481,PREMIOS BECAS Y OTRAS PROMOCION CULTURAL,0,0,0,0
0,334,489,OTRAS TRANSFERENCIAS PROMOCION CULTURAL,0,0,0,0
0,336,13000,R.B. L.F. PATRIMONIO HISTORICO,55388.62,0,55388.62,34486.9
0,336,13001,HORAS EXTRAS PATRIMONIO HISTORICO,0,0,0,0
0,336,13002,O.R. L.F. PATRIMONIO HISTORICO,0,0,0,0
0,336,131,REMUN. L.T. PATRIMO HISTORICO,0,0,0,0
0,336,15101,GRATIFICACIONES L.F. PATRIMONIO HISTORICO,0,0,0,0
0,336,15301,DEDICACION LAB. PATRIMONIO HISTORICO,0,0,0,0
0,336,203,ARRENDA. MAQ. INST. Y UTI PATRIMONIO HISTORICO,0,0,0,0
0,336,212,EDIF. Y O. CONSTRUCC. PATRIMONIO HISTORICO,0,0,0,0
0,336,22001,PRENSA LI. O. PUBLI. PATRIMONIO HISTORICO,0,0,0,0
0,336,22003,MAT.TEC.ESPEC.NO.INVENTARIABLE PATRIMONIO HISTORICO,0,0,0,0
0,336,22602,PUBLIC. Y PROPAGANDA PATRIMONIO HISTORICO,0,0,0,0
0,336,22606,REUNIO. CONFE. Y CURSOS PATRIMONIO HISTORICO,1000,0,1000,0
0,336,22609,FESTEJOS Y OTROS EVENTOS PATRIMONIO HISTORICO,1000,0,1000,0
0,336,22706,ESTUD. Y TRABA. TECN. PATRIMONIO HISTORICO,0,0,0,0
0,336,23120,LOCOMOCION PERSONAL  PATRIMONIO HISTORICO,0,0,0,0
0,336,481,PREMIOS BECAS Y OTRAS PATRIMONIO HISTORICO,0,0,0,0
0,336,48900,TRANSFERENCIAS A FAMILIAS E INSTITUCIONES SIN FINES DE LUCRO,0,0,0,0
0,339,12000,SUELDO GRUPO A1 JUVENTUD,0,0,0,0
0,339,12001,SUELGOS GRUPO A2 JUVENTUD,0,0,0,0
0,339,12002,SUELDOS GRUPO B JUVENTUD,0,0,0,0
0,339,12003,SUELDOS GRUPO C1 JUVENTUD,0,0,0,0
0,339,12004,SUELDOS GRUPO C2 JUVENTUD,0,0,0,0
0,339,12005,SUELDOS GRUPO E JUVENTUD,0,0,0,0
0,339,12006,TRIENIOS FUNC. JUVENTUD,0,0,0,0
0,339,12100,COPLEM. DESTINO JUVENTUD,0,0,0,0
0,339,12101,COMPLEM. ESPECIFICO JUVENTUD,0,0,0,0
0,339,12103,OTROS COMPLEM. FUNC. JUVENTUD,0,0,0,0
0,339,122,RETRIB. EN ESPECIE JUVENTUD,0,0,0,0
0,339,13000,R.B. L.F. JUVENTUD,198911.68,0,198911.68,198385.7
0,339,13001,HORAS EXTRAS L.F. JUVENTUD,0,0,0,0
0,339,13002,O.R. L.F. JUVENTUD,3220,0,3220,4808.67
0,339,131,R.L. T. JUVENTUD,0,0,0,0
0,339,15000,PRODUCT. FUNC. JUVENTUD,0,0,0,0
0,339,15100,GRATIFICACIONES F. JUVENTUD,0,0,0,0
0,339,15101,GRATIFICACIONES L.F. JUVENTUD,0,0,0,0
0,339,15300,DEDICACION FUNC. JUVENTUD,0,0,0,0
0,339,15301,DEDICACION LAB. JUVENTUD,2850,0,2850,2850
0,339,203,ARRENDA.MAQ. INSTA. Y UTI. JUVENTUD,0,0,0,0
0,339,212,EDIF. Y OTRAS CONSTRUC. JUVENTUD,3000,0,3000,0
0,339,213,MAQ. INST. Y  UTI. JUVENTUD,0,0,0,965.51
0,339,22000,MATERIAL DE OFICINA JUVENTUD,1200,0,1200,0
0,339,22001,PRENSA  LI. Y OTRAS PUBLIC. JUVENTUD,260,0,260,219.4
0,339,22002,MATERIAL INFORMATICO NO INVENTARIABLE JUVENTUD,320,0,320,0
0,339,22100,ENERGIA ELECTRICA JUVENTUD,12180.16,0,12180.16,16420.06
0,339,22101,AGUA JUVENTUD,218.6,0,218.6,0
0,339,22105,PRODUCTOS ALIMENTICIOS JUVENTUD,1240,0,1240,431.12
0,339,22106,PRODUCTOS FARMACEUTICOS JUVENTUD,0,0,0,0
0,339,22199,OTROS SUMINISTROS JUVENTUD,1160,0,1160,222.28
0,339,22201,POSTALES,0,0,0,0
0,339,22300,TRANSPORTE  JUVENTUD,2875,0,2875,0
0,339,224,PRIMAS DE SEGUROS JUVENTUD,4800,0,4800,1317.92
0,339,22601,ATEN. PROTO. Y REPRE. JUVENTUD,340,0,340,213.78
0,339,22602,PUBLIC. Y PROPAGANDA JUVENTUD,3000,0,3000,0
0,339,22609,FESTEJOS Y OTROS EVENTOS JUVENTUD,0,0,0,0
0,339,22706,ESTUD. Y TRABAJOS TÉCN. JUVENTUD,4300,0,4300,1838.72
0,339,23120,LOCOMOCIÓN PERSONAL JUVENTUD,170,0,170,12.2
0,339,481,PREM.BEC.PENS.EST.JUVENTUD,1200,0,1200,23.26
0,339,489,OTRAS TRANSFERENCIAS JUVENTUD,0,0,0,0
0,339,623,INV. NUEV. ASOC MAQ. INSTA Y UTI. JUVENTUD,0,0,0,0
0,341,12000,SUELDOS GRUPO A1 PROMOCION Y FOMENTO DEL DEPORTE,14677.32,0,14677.32,14507.89
0,341,12001,SUELDOS GRUPO A2 PROMOCION Y FOMENTO DEL DEPORTE,0,0,0,0
0,341,12002,SUELDOS GRUPOB PROMOCION Y FOMENTO DEL DEPORTE,0,0,0,0
0,341,12003,SUELDOS GRUPO C1 PROMOCION Y FOMENTO DEL DEPORTE,9884.84,0,9884.84,9884.84
0,341,12004,SUELDOS GRUPO C2 PROMOCION Y FOMENTO DEL DEPORTE,0,0,0,0
0,341,12005,SUELDOS GRUPO E PROMOCION Y FOMONTO DEL DEPORTE,0,0,0,0
0,341,12006,TRIENIOS FUNC. PROMOCION Y FOMENTO DEL DEPORTE,4301.55,0,4301.55,4282.33
0,341,12100,COMPLEM. DESTINO PROMOCION Y FOMENTO DEL DEPORTE,18791.36,0,18791.36,20766.17
0,341,12101,COMPLEM. ESPECIFICO PROMOCION Y FOMENTO DEL DEPORTE,25594.38,0,25594.38,23826.85
0,341,12103,OTROS COMPLEM.FUNC. PROMOCION Y FOMENTO DEL DEPORTE,3425.76,0,3425.76,3425.76
0,341,122,RETRIB. ESPECIE PROMOCION Y FOMENTO DEL DEPORTE,0,0,0,0
0,341,13000,R.B. L.F. PROMOCION Y FOMENTO DEL DEPORTE,593794.97,0,593794.97,555582.34
0,341,13001,HORAS EXTRAS PROMOCION Y FOMENTO DEL DEPORTE,0,0,0,0
0,341,13002,O.R. L.F. PROMOCION Y FOMENTO DEL DEPORTE,28078.67,0,28078.67,27810.48
0,341,131,LABORAL TEMPORAL,0,0,0,245.06
0,341,15000,PRODUCT. FUNC. PROMOCION Y FOMENTO DEL DEPORTE,8468.28,0,8468.28,7843.36
0,341,15100,GRATIFICACIONES F. PROMOCION Y FOMENTO DEL DEPORTE,0,0,0,0
0,341,15101,GRATIFICACIONES L.F. PROMOCION Y FOMENTO DEL DEPORTE,0,0,0,0
0,341,15300,DEDICACION FUNC. PROMOCION Y FOMENTO DEL DEPORTE,0,0,0,0
0,341,15301,DEDICACION LAB. PROMOCION Y FOMENTO DEL DEPORTE,0,0,0,0
0,341,212,EDIFICIOS Y OTRAS CONSTRUCCIONES,0,0,0,0
0,341,213,"MAQUINARIA, INSTALACIONES Y UTILLAJE",0,0,0,0
0,341,22003,MAT. TECN. ESPE N. INVEN. PROM. Y FOMENTO DEPORTE,0,0,0,0
0,341,22300,TRANSPORTE  PROMOCION Y FOMENTO DEL DEPORTE,2000,0,2000,506
0,341,224,PRIMAS DE SEGUROS,0,0,0,0
0,341,22601,ATENC. PROTO. Y REPRE. PROMOCION Y FOMENTO DEL DEPORTE,0,0,0,0
0,341,22602,PUBLIC. Y PROPAGANDA PROMOCION Y FOMENTO DEL DEPORTE,0,0,0,0
0,341,22609,FESTEJOS Y O. EVENTOS PROMOCION Y FOMENTO DEL DEPORTE,5000,0,5000,5065.39
0,341,22706,ESTUD. Y TRABA. TECN. PROMOCION Y FOMENTO DEL DEPORTE,0,0,0,0
0,341,23120,LOCOMOCION PERSONAL PROMOCION Y FOMENTO DEL DEPORTE,0,0,0,0
0,341,470,A EMPRESAS PRIVADAS PROMOCION Y FOMENTO DEL DEPORTE,0,0,0,0
0,341,481,PREMIOS BECAS ESTU. PROMOCION Y FOMENTO DEL DEPORTE,0,0,0,0
0,341,489,OTRAS TRANSFERENCIAS PROMOCION Y FOMENTO DEL DEPORTE,0,0,0,0
0,342,212,EDIFICIOS Y OTRAS CONSTRUCCIONES,0,0,0,0
0,342,213,MAQ. INST. Y UTI. INSTALACIONES DEPORTIVAS,0,0,0,0
0,342,22003,MAT.TEC.ESPE.NO INVENTARIABLE INSTALACIONES DEPORTIVAS,0,0,0,0
0,342,22100,ENERGIA ELECTRICA INSTALACIONES DEPORTIVAS,261873.63,0,261873.63,346455.74
0,342,22101,AGUA INSTALACIONES DEPORTIVAS,113371.66,0,113371.66,159949.05
0,342,22102,GAS INSTALACIONES DEPORTIVAS,175992.88,0,175992.88,178738.93
0,342,22106,PRODUC. FARMAC. Y MAT. SANI. INSTALACIONES DEPORTIVAS,0,0,0,0
0,342,22109,PRODUC. PISCINAS INSTALACIONES DEPORTIVAS,0,0,0,0
0,342,22199,OTROS SUMINISTROS INSTALACIONES DEPORTIVAS,0,0,0,0
0,342,22700,LIMPIEZA Y ASEO INSTALACIONES DEPORTIVAS,1630435.08,0,1630435.08,1630435.08
0,342,62200,EDIFICIOS Y OTRAS CONSTRUCCIONES,0,0,0,0
0,342,625,MOBILIARIO INSTALACIONES DEPORTIVAS,29893.57,0,29893.57,0
0,431,12000,SUELDOS GRUPO A1 GEST.EMPRESARIAL Y COMERCIO,0,0,0,0
0,431,12001,SUELDOS GRUPO A2 GEST.EMPRESARIAL Y COMERCIO,0,0,0,0
0,431,12002,SUELDOS GRUPO B GEST.EMPRESARIAL Y COMERCIO,0,0,0,0
0,431,12003,SUELDOS GRUPO C1 GEST.EMPRESARIAL Y COMERCIO,0,0,0,0
0,431,12004,SUELDOS GRUPO C2 GEST.EMPRESARIAL Y COMERCIO,0,0,0,0
0,431,12005,SUELDOS GRUPO E GEST.EMPRESARIAL Y COMERCIO,0,0,0,0
0,431,12006,TRIENIOS FUNC. GEST.EMPRESARIAL Y COMERCIO,0,0,0,0
0,431,12100,COMPLEM. DESTINO GEST.EMPRESARIAL Y COMERCIO,0,0,0,0
0,431,12101,COMPLEM. ESPECIFICO GEST.EMPRESARIAL Y COMERCIO,0,0,0,0
0,431,12103,OTROS COMPLEM. FUNC. GEST.EMPRESARIAL Y COMERCIO,0,0,0,0
0,431,122,RETRIB.ESPECIE GEST.EMPRESARIAL Y COMERCIO,0,0,0,0
0,431,13000,R.B. L.F. GEST.EMPRESARIAL Y COMERCIO,0,0,0,0
0,431,13001,HORAS EXTRAS GEST.EMPRESARIAL Y COMERCIO,0,0,0,0
0,431,13002,O.R. L.F. GEST.EMPRESARIAL Y COMERCIO,0,0,0,0
0,431,131,R.L. T. GEST.EMPRESARIAL Y COMERCIO,0,0,0,0
0,431,13101,O.R.L.E.  GEST. EMPRE. Y COMER.,0,0,0,0
0,431,15000,PRODUCT. FUNC. GEST.EMPRESARIAL Y COMERCIO,0,0,0,0
0,431,15100,GRATIFICACIONES FUNC. GEST.EMPRESARIAL Y COMERCIO,0,0,0,0
0,431,15101,GRATIFICACIONES L.F. GEST. ESPRES.Y COMER.,0,0,0,0
0,431,15300,DEDICACION FUNC. GEST.EMPRESARIAL Y COMERCIO,0,0,0,0
0,431,15301,DEDICACION LAB. GEST.EMPRESARIAL Y COMERCIO,0,0,0,0
0,431,22601,ATENCIONES PROTOCOLARIAS Y PRESENTATIVAS,0,0,0,0
0,431,22602,PUBLIC. Y PROPAGANDA GESTION  EMPRESARIAL Y COMERCIO,0,0,0,0
0,431,22609,FESTEJOS Y  OTROS EVENTOS GEST. EMPRESARIAL Y COMERCIO,30000,0,30000,0
0,431,22706,ESTUD. Y TRAB. TÉCN. GEST.EMPRESARIAL Y COMERCIO,0,0,0,0
0,431,23120,LOCOMOCION PERSONAL GEST.EMPRESARIAL Y COMERCIO,0,0,0,0
0,431,481,PREMIOS BECAS Y OTRAS GEST.EMPRESARIAL Y COMERCIO,0,0,0,0
0,431,489,OTRAS TRANSFERENCIAS GEST.EMPRESARIAL Y COMERCIO,0,0,0,0
0,432,22602,PUBLIC. Y PROPAGANDA TURISMO,3000,0,3000,0
0,432,22609,FESTEJOS Y OTROS EVENTOS TURISMO,3000,0,3000,0
0,432,22706,ESTUD. Y TRABAJ. TÉCNIC. TURISMO,0,0,0,0
0,440,13000,R.B. L.F. MOVILIDAD URBANA,0,0,0,0
0,440,13001,HORAS EXTRAS L.F. MOVILIDAD URBANA,0,0,0,0
0,440,13002,O.R. L.F. MOVILIDAD URBANA,0,0,0,0
0,440,131,R.L.T. MOVILIDAD URBANA,0,0,0,0
0,440,15101,GRATIFICACIONES L.F. MOVILIDAD URBANA,0,0,0,0
0,440,15301,DEDICACION LAB. MOVILIDAD URBANA,0,0,0,0
0,440,203,ARRENDA. MAQ. INSTA. Y UTI. MOVILIDAD URBANA,0,0,0,0
0,440,210,INFRAES. Y BIENES NATURALES MOVILIDAD URBANA,0,0,0,0
0,440,213,MAQ. INST. UTILL. MOVILIDAD URBANA,0,0,0,0
0,440,22001,PRENSA LOI. Y O. PUBLIC. MOVILIDAD URBANA,0,0,0,0
0,440,22601,ATENC. PROTO. Y REPRE. MOVILIDAD URBANA,0,0,0,0
0,440,22602,PUBLICIDAD Y PROPAGANDA MOVILIDAD URBANA,0,0,0,0
0,440,22606,"REUNIONES, CONFERENCIAS Y CURSOS MOVILIDAD URBANA",0,0,0,0
0,440,22706,ESTUD. Y TRABA. TECN. MOVILIDAD URBANA,0,0,0,0
0,440,23120,LOCOMOCION PERSONAL MOVILIDAD URBANA,0,0,0,0
0,441,451,A. ORGANIS.AUTONOMO ADTVOS. MOVILIDAD URBANA,1000000,0,1000000,899531.93
0,491,13000,R.B. L.F. INNOVACION TECNOLOGICA,72077.32,0,72077.32,72077.32
0,491,13001,HORAS EXTRAS L.F. INNOVACION TECNOLOGICA,0,0,0,0
0,491,13002,O.R. L.F. INNOVACION TECNOLOGICA,0,0,0,0
0,491,131,R.L. T. INNOVACION TECNOLOGICA,0,0,0,0
0,491,15101,GRATIFICACIONES L.F. INNOVACION TECNOLOGICA,0,0,0,0
0,491,15102,GRATIFICACIONES L.E. INNOVACION TECNOLOGICA,0,0,0,0
0,491,15301,DEDICACION LAB.INNOVACION TECNOLOGICA,0,0,0,0
0,491,22601,ATENC. PROTO. Y REPRE. INNOVACION TECNOLOGICA,0,0,0,0
0,491,22602,PUBLIC. Y PROPAGANDA  INNOVACION TECNOLOGICA,0,0,0,0
0,491,22706,ESTUD. Y TRABA. TECN. INNOVACION TECNOLOGICA,67808,0,67808,19341.02
0,491,23120,LOCOMOCION PERSONAL INNOVACION TECNOLOGICA,0,0,0,0
0,491,410,ORG.AUTO.CENTRO DE EMPRESAS INNOVACION TECNOLOGICA,86611.47,0,86611.47,86611.47
0,491,462,A AYUNTAMIENTOS,0,0,0,0
0,491,626,EQUIPOS PARA PROCESOS DE INFORMACION,0,0,0,0
0,493,13000,R.B. L.F. CONSUMO,155181.19,-25014,130167.19,107843.94
0,493,13001,HORAS EXTRAS L.F. CONSUMO,0,0,0,0
0,493,13002,O.R. L.F. CONSUMO,0,0,0,0
0,493,131,R.L. T. CONSUMO,0,0,0,0
0,493,15101,GRATIFICACIONES L.F. CONSUMO,0,0,0,0
0,493,15301,DEDICACION LAB. CONSUMO,0,0,0,0
0,493,213,MAQ. INST. Y UTILLAJE CONSUMO,0,0,0,0
0,493,22001,"PRESA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES CONSUMO",150,0,150,0
0,493,22003,MAT. TEC. ESPECIAL NO INVENT. CONSUMO,0,0,0,0
0,493,22601,ATENCIONES PROTOCOLARIAS Y PRESENTATIVAS CONSUMO,0,0,0,0
0,493,22605,TOMA MUESTRAS PROD. ALIMENT. CONSUMO,1000,0,1000,0
0,493,22706,ESTUD. Y TRABA.TÉCN. CONSUMO,0,0,0,0
0,493,23120,LOCOMOCION PERSONAL CONSUMO,0,0,0,0
0,920,80000,AL ESTADO,0,0,0,0
0,926,22001,PRESNSA Y O. PUBLI. GABINETE D PRENSA,0,0,0,0
0,927,214,ELEMENTOS DE TRANSPORTE PARQUE MOVIL,80000,0,80000,62319.33
0,927,22600,CANONNES PARQUE MOVIL,0,0,0,0
0,927,22700,LIMPIEZA Y ASEO PARQUE MOVIL,21780,0,21780,0
0,931,22101,AGUA ADMINISTRACION FINANCIERA,0,0,0,2544.97
0,931,12000,SUELDOS GRUPO A1 ADMON FINANCIERA,88063.92,0,88063.92,83986.37
0,931,12001,SUELDOS GRUPO A2 ADMON FINANCIERA,12906.52,0,12906.52,12906.52
0,931,12002,SUELDOS GRUPO B ADMON FINANCIERA,0,0,0,0
0,931,12003,SUELDOS GRUPO C1 ADMON FINANCIERA,29654.52,0,29654.52,29254.43
0,931,12004,SUELDOS GRUPO C2 ADMON FINANCIERA,0,0,0,0
0,931,12005,SUELDOS GRUPO E ADMON FINANCIERA,0,0,0,0
0,931,12006,TRIENIOS FUNC.ADMON FINANCIERA,25400.74,0,25400.74,21793.72
0,931,12100,COMPLEM. DESTINO ADMON FINANCIERA,117806.36,0,117806.36,117527.65
0,931,12101,COMPLEM. ESPECIFICO ADMON FINANCIERO,178022.6,0,178022.6,137852.1
0,931,12103,OTROS COMPLEM. FUNC. ADMON FINANCIERA,0,0,0,150
0,931,122,RETRIB.ESPECIE ADMON FINANCIERA,0,0,0,0
0,931,13000,R.B. L.F. ADMON FINANCIERA,894827.95,163521.02,1058348.97,992893.04
0,931,13001,HORAS EXTRAS L.F. ADMON FINANCIERA,0,0,0,0
0,931,13002,O.R. L.F. ADMON FINANCIERA,200,0,200,4058.95
0,931,131,R.L. T. ADMON FINANCIERA,0,0,0,11563.14
0,931,15000,PRODUCT. FUNC. ADMON FINANCIERA,68600.4,0,68600.4,60035.49
0,931,15100,GRATIFICACIONES FUNC. ADMON FINANCIERA,0,0,0,0
0,931,15101,GRATIFICACIONES L.F. ADMON FINANCIERA,0,0,0,0
0,931,15300,DEDICACION FUNC. ADMON FINANCIERA,0,0,0,0
0,931,15301,DEDICACION LAB. ADMON FINANCIERA,7590.72,0,7590.72,6610.6
0,931,212,EDIF. Y O. CONSTRUCC. ADMON. FINANCIERA,0,0,0,0
0,931,213,MAQ. INST. Y UTI. ADMON. FINANCIERA,0,0,0,0
0,931,215,MOBILIARIO ADMON. FINANCIERA,0,0,0,0
0,931,22000,MATERIAL DE OFICINA ADMON. FINANCIERA,0,0,0,0
0,931,22001,PRENSA LI. Y O. PUBLI. ADMON. FINANCIERA,0,0,0,3322.18
0,931,22002,MAT. INFOR.NO INVENT.ADMON.FINANCIERA,0,0,0,0
