#Org.,Pro.,Eco.,Descripción,Créditos Iniciales,Modificaciones de Crédito,Créditos Totales consignados,Obligaciones Reconocidas
0,320,205,ARRENDAMIENTOS DE MOBILIARIO Y ENSERES,0,0,0,0
0,320,21300,"REPARAC. MANTEN, MAQUIN.,INSTA Y UTILLA. EDUCACION",1000,0,1000,74.75
0,320,21500,MOBILIARIO EDUCACION,9000,0,9000,0
0,320,22001,PRENSA LI. O. PUBLI. EDUCACION,0,0,0,0
0,320,22003,MAT.TEC.ESPE.NO.INVENTARIABLE EDUCACION,3000,0,3000,255.69
0,320,22100,ENERGIA ELECTRICA EDUCACION,0,0,0,0
0,320,22101,AGUA EDUCACION,76000,0,76000,63283.92
0,320,22102,GAS EDUCACION,0,0,0,2105.56
0,320,22103,COMBUSTIBLE Y CARBURANTES EDUCACION,0,0,0,0
0,320,22104,VESTUARIO EDUCACION,3000,0,3000,0
0,320,22105,PRODUCTOS  ALIMENTICIOS EDUCACION,300,0,300,0
0,320,22199,OTROS SUMINISTROS ADMON GRAL. DE EDUC.,6000,0,6000,0
0,320,22300,TRANSPORTE  ADMON. GRAL. EDUCACION,0,0,0,0
0,320,22400,PRIMAS DE SEGUROS EDUCACION,3000,0,3000,0
0,320,22601,ATENC. PROTO Y REPRE. EDUCACION,3000,0,3000,365.81
0,320,22602,PUBLIC. Y PROPAGANDA EDUCACION,2500,0,2500,0
0,320,22606,REUNIO.CONFE. Y CURSOS EDUCACION,5000,0,5000,1797.18
0,320,22699,OTROS GASTOS DIVERSOS EDUCACION,1000,0,1000,330
0,320,23120,LOCOMOCION PERSONAL NO DIRECTIVO  EDUCACION,2100,0,2100,1031.67
0,320,46700,A CONSORCIOS (UNED) ADMON GRAL EDUCACION,20000,0,20000,12511.28
0,320,48100,"PREMIOS, BECAS Y PENSIO.  ESTU. E INVES. EDUCACION",9750,0,9750,2281.02
0,320,48900,TRANSFE. A FAMI. E INSTI. SIN FINES DE LUCRO EDUCACION,170000,0,170000,20000
0,320,623,INV.NUEV.ASOC. MAQ.INSTA. Y UTI. ADMON. GRAL DE EDUCACION,0,0,0,0
0,320,625,INV. NUEV. ASOC. MOBILIARIO EDUCACION,0,0,0,0
0,320,633,INV. REPO. ASOC. MAQ. INSTA. Y UTI. ADMON. GRAL. EDUCACION,0,0,0,0
0,321,22703,PROG.APERTU.COLEGIOS VACA.,0,0,0,0
0,321,22707,ESCUELAS Y AULAS INFANTILES,875608.91,0,875608.91,545859.7
0,321,62203,INVERSION NUEVA ESCUELA INFANTIL EL CARACOL,0,0,0,0
0,323,22706,EST. Y TRABA. TECN. (ESCUELA DE MUSICA Y OTROS),491278.79,0,491278.79,477583.4
0,330,15000,PRODUCT. FUNC. CULTURA,0,0,0,0
0,330,15301,DEDICACION LAB. CULTURA,0,0,0,0
0,330,22001,PRENSA LI. O. PUBLI. CULTURA,15000,0,15000,14965.44
0,330,22104,VESTUARIO ADMON GRAL  DE LA CULTURA,300,0,300,210.05
0,330,22602,PUBLIC. Y PROPAGANDA CULTURA,1200,0,1200,955
0,330,12000,SUELDOS GRUPO A1 CULTURA,0,0,0,0
0,330,12001,SUELDOS GRUPO A2 CULTURA,0,0,0,0
0,330,12002,SUELDOS GRUPO B CULTURA,0,0,0,0
0,330,12003,SUELDOS GRUPO C1 CULTURA,0,0,0,0
0,330,12004,SUELDOS GRUPO C2 CULTURA,0,0,0,0
0,330,12005,SUELDOS GRUPO E CULTURA,0,0,0,0
0,330,12006,TRIENIOS FUNC. CULTURA,0,0,0,0
0,330,12100,COMPLEM. DESTINO CULTURA,0,0,0,0
0,330,12101,COMPLEM. ESPECIFICO CULTURA,0,0,0,0
0,330,12103,OTROS COMPLEM. FUNC. CULTURA,0,0,0,0
0,330,13000,R.B. L.F CULTURA,743735.98,10959.19,754695.17,732080.19
0,330,13001,HORAS EXTRAS L.F. CULTURA,651.63,0,651.63,0
0,330,13002,O.R. L.F. CULTURA,12765.2,0,12765.2,21150.98
0,330,131,REMUN. L.T. CULTURA,0,0,0,0
0,330,15100,GRATIFICACIONES F. CULTURA,0,0,0,0
0,330,15101,GRATIFICACIONES L.F. CULTURA,0,0,0,0
0,330,15300,DEDICACION FUNC. CULTURA,0,0,0,0
0,330,20300,ARRENDA.  DE MAQUINA.  INSTALACIO.  Y UTI. CULTURA,600,0,600,0
0,330,21200,EDIFI.  Y OTRAS  CONSTRUCC.  ADMON DE LA CULTURA,1000,0,1000,0
0,330,21300,"REPARAC. MANTEN, MAQUIN.,INSTA Y UTILLA. CULTURA",3000,0,3000,3487.84
0,330,21500,MOBILIARIO ADMON . GRAL DE LA CULTURA,200,0,200,1528.12
0,330,22000,MAT. OFICINA CULTURA,0,0,0,0
0,330,22003,MAT.TEC.ESPE.NO INVENTARIABLE CULTURA,5200,0,5200,3945.84
0,330,22100,ENERGIA ELECTRICA CULTURA,0,0,0,0
0,330,22101,AGUA CULTURA,4000,0,4000,2286.39
0,330,22199,OTROS SUMINISTROS  ADMON GRAL DE LA CULTURA,0,0,0,1000
0,330,22300,TRANSPORTE  ADMON. GRAL DE LA CULTURA,300,0,300,0
0,330,22400,PRIMAS DE SEGUROS ADMON. GRAL. DE LA CULTURA,800,0,800,1040.7
0,330,22600,CANONES CULTURA,2000,0,2000,0
0,330,22601,ATENC. PROTO. Y REPRE. CULTURA,1200,0,1200,983.91
0,330,22606,REUNIO. CONFE. Y CURSOS CULTURA,500,0,500,0
0,330,23120,LOCOMOCION PERSONAL CULTURA,100,0,100,286.3
0,330,62300,INV.NUE. ASOC.MAQ. INSTA UTI. ADMON GRAL DE LA CULTURA,6000,0,6000,0
0,330,63300,INV. REP. ASOC. MAQ. INSTA. Y UTI ADMON GRAL DE LA CULTURA,14500,0,14500,0
0,331,15301,DEDICACION LAB. HOGAR DE LOS MAYORES,3425.76,0,3425.76,3425.76
0,331,13000,R.B. L.F. HOGAR DE LOS MAYORES,267023.64,0,267023.64,268122.07
0,331,13001,HORAS EXTRAS L.F. HOGAR DE LOS MAYORES,160.26,0,160.26,317.08
0,331,13002,O.R. L.F. HOGAR DE LOS MAYORES,7880.69,0,7880.69,10846.52
0,331,15101,GRATIFICACIONES L.F. HOGAR DE LOS MAYORES,0,0,0,0
0,331,203,ARRENDA. MAQ.INST.Y UTI HOGAR DE LOS MAYORES,0,0,0,0
0,331,21200,EDIFI.  Y OTRAS  CONSTRUCC.  HOGAR DE LOS MAYORES,1000,0,1000,640.86
0,331,21300,"REPARAC. MANTE, MAQUIN.,INSTA Y UTILLA. HOGAR DE LOS MAYORES",2000,0,2000,193.27
0,331,21500,MOBILIARIO HOGAR DE LOS MAYORES,2000,0,2000,1181.16
0,331,22001,"PRESA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",4000,0,4000,2818.7
0,331,22003,MAT.TEC.ESPEC.NO INVENTARIA.HOGAR DE LOS MAYORES,0,0,0,0
0,331,22100,ENERGIA ELECTRICA HOGAR DE LOS MAYORES,0,0,0,0
0,331,22101,AGUA HOGAR DE LOS MAYORES,6000,0,6000,4951.01
0,331,22102,GAS HOGAR DE LOS MAYORES,0,0,0,0
0,331,22106,PRODUCTOS FARMACEUTICOS HOGAR DE LOS MAYORES,90,0,90,45.75
0,331,22199,OTROS SUMINISTROS HOGAR DE LOS MAYORES,3500,0,3500,3007.37
0,331,22300,TRANSPORTE  HOGAR DE LOS MAYORES,7000,0,7000,643.4
0,331,22400,PRIMAS DE SEGUROS HOGAR DE LOS MAYORES,2000,0,2000,278.38
0,331,22601,ATENC. PROTO. Y REPRE. HOGAR DE LOS MAYORES,6000,0,6000,4777.52
0,331,22602,PUBLIC. Y PROPAGANDA HOGAR DE LOS MAYORES,300,0,300,477.1
0,331,22606,REUNIO.CONFE. Y CURSOS HOGAR DE LOS MAYORES,0,0,0,0
0,331,22609,FESTEJOS Y OTROS EVENTOS HOGAR DE LOS MAYORES,8000,0,8000,5938.3
0,331,22706,ESTUD. Y TRABA TECN. HOGAR DE LOS MAYORES,0,0,0,0
0,331,23120,LOCOMOCION PERSONAL HOGAR DE LOS MAYORES,840,0,840,0
0,331,466,A OTRAS ENTIDADES QUE AGRUPEN MUNICIPIOS,0,0,0,0
0,331,48100,"PREMIOS, BECAS Y PENSIO. ESTUD.  HOGAR DE LOS MAYORES",1000,0,1000,350
0,331,48900,TRANSF. A FAM. E INSTI. SIN FIN  LUCRO HOGAR DELOS MAYORES,20000,0,20000,0
0,331,623,INV.NUEV. ASOC. MAQ. INSTA.TECN. Y UTI. HOGAR DE LOS MAYORES,0,0,0,0
0,332,632,"OBRAS DE REFORMA DE LA BIBLIOTECA """"ANA Mº MATUTE""""",0,0,0,0
0,334,22609,FESTEJOS Y OTROS EVENTOS PROMOCION CULTURAL,50000,0,50000,39425.6
0,334,22706,ESTUD. Y TRABA. TECN. PROMOCION CULTURAL,17000,0,17000,11949.84
0,334,481,PREMIOS BECAS Y OTRAS PROMOCION CULTURAL,0,0,0,0
0,336,15301,DEDICACION LAB. PATRIMONIO HISTORICO,0,0,0,0
0,336,13000,R.B. L.F. PATRIMONIO HISTORICO,79721.84,0,79721.84,40108.7
0,336,13001,HORAS EXTRAS PATRIMONIO HISTORICO,0,0,0,0
0,336,13002,O.R. L.F. PATRIMONIO HISTORICO,0,0,0,98
0,336,131,REMUN. L.T. PATRIMO HISTORICO,0,0,0,0
0,336,15101,GRATIFICACIONES L.F. PATRIMONIO HISTORICO,0,0,0,0
0,336,203,ARRENDA. MAQ. INST. Y UTI PATRIMONIO HISTORICO,0,0,0,0
0,336,22001,PRENSA LI. O. PUBLI. PATRIMONIO HISTORICO,0,0,0,0
0,336,22003,MAT.TEC.ESPEC.NO.INVENTARIABLE PATRIMONIO HISTORICO,0,0,0,0
0,336,22199,OTROS SUMINISTROS PATRIMONIO HISTORICO,0,0,0,0
0,336,22299,OTROS GASTOS EN COMUNICACIONES PATRIMONIO HISTORICO,0,0,0,0
0,336,22602,PUBLIC. Y PROPAGANDA PATRIMONIO HISTORICO,0,0,0,0
0,336,22606,REUNIO. CONFE. Y CURSOS PATRIMONIO HISTORICO,0,0,0,0
0,336,22609,FESTEJOS Y OTROS EVENTOS PATRIMONIO HISTORICO,0,0,0,0
0,336,22706,ESTUD. Y TRABA. TECN. PATRIMONIO HISTORICO,0,0,0,0
0,336,23120,LOCOMOCION PERSONAL  PATRIMONIO HISTORICO,0,0,0,0
0,336,481,PREMIOS BECAS Y OTRAS PATRIMONIO HISTORICO,0,0,0,0
0,339,15301,DEDICACION LAB. JUVENTUD,2850,0,2850,649.17
0,339,12000,SUELDO GRUPO A1 JUVENTUD,0,0,0,0
0,339,12001,SUELGOS GRUPO A2 JUVENTUD,0,0,0,0
0,339,12002,SUELDOS GRUPO B JUVENTUD,0,0,0,0
0,339,12003,SUELDOS GRUPO C1 JUVENTUD,0,0,0,0
0,339,12004,SUELDOS GRUPO C2 JUVENTUD,0,0,0,0
0,339,12005,SUELDOS GRUPO E JUVENTUD,0,0,0,0
0,339,12006,TRIENIOS FUNC. JUVENTUD,0,0,0,0
0,339,12100,COPLEM. DESTINO JUVENTUD,0,0,0,0
0,339,12101,COMPLEM. ESPECIFICO JUVENTUD,0,0,0,0
0,339,12103,OTROS COMPLEM. FUNC. JUVENTUD,0,0,0,0
0,339,13000,R.B. L.F. JUVENTUD,223366.22,-34020.68,189345.54,188764.33
0,339,13001,HORAS EXTRAS L.F. JUVENTUD,0,0,0,0
0,339,13002,O.R. L.F. JUVENTUD,4436.83,0,4436.83,5410.7
0,339,131,R.L. T. JUVENTUD,0,0,0,0
0,339,15000,PRODUCT. FUNC. JUVENTUD,0,0,0,0
0,339,15100,GRATIFICACIONES F. JUVENTUD,0,0,0,0
0,339,15101,GRATIFICACIONES L.F. JUVENTUD,0,0,0,0
0,339,15300,DEDICACION FUNC. JUVENTUD,0,0,0,0
0,339,203,ARRENDA.MAQ. INSTA. Y UTI. JUVENTUD,0,0,0,0
0,339,21200,EDIFI.  Y OTRAS  CONSTRUCC.  JUVENTUD,3000,0,3000,0
0,339,21300,"REPARAC. MANTEN, MAQUIN.,INSTA Y UTILLA. JUVENTUD",1200,0,1200,565.16
0,339,21500,MOBILIARIO JUVENTUD,1000,0,1000,0
0,339,22000,MATERIAL DE OFICINA JUVENTUD,1000,0,1000,0
0,339,22001,PRENSA  LI. Y OTRAS PUBLIC. JUVENTUD,200,0,200,0
0,339,22002,MATERIAL INFORMATICO NO INVENTARIABLE JUVENTUD,220,0,220,0
0,339,22100,ENERGIA ELECTRICA JUVENTUD,0,0,0,0
0,339,22101,AGUA JUVENTUD,0,0,0,0
0,339,22105,PRODUCTOS ALIMENTICIOS JUVENTUD,700,0,700,401.26
0,339,22106,PRODUCTOS FARMACEUTICOS JUVENTUD,0,0,0,0
0,339,22199,OTROS SUMINISTROS JUVENTUD,1590,0,1590,721.24
0,339,22201,POSTALES,0,0,0,0
0,339,22300,TRANSPORTE  JUVENTUD,2075,0,2075,0
0,339,22400,PRIMAS DE SEGUROS JUVENTUD,850,0,850,237.27
0,339,22601,ATEN. PROTO. Y REPRE. JUVENTUD,1000,0,1000,112.7
0,339,22602,PUBLIC. Y PROPAGANDA JUVENTUD,2000,0,2000,0
0,339,22609,FESTEJOS Y OTROS EVENTOS JUVENTUD,0,0,0,0
0,339,22706,ESTUD. Y TRABAJOS TÉCN. JUVENTUD,8250,0,8250,3463.31
0,339,23120,LOCOMOCIÓN PERSONAL JUVENTUD,100,0,100,0
0,339,48100,"PREMIOS, BECAS Y PENS.  ESTU.  JUVENTUD",800,0,800,68.31
0,339,48900,TRANSFE.  A FAMILIAS E INSTITUCIO. S FINES DE LUCRO JUVENTUD,20000,0,20000,0
0,339,623,INV. NUEV. ASOC MAQ. INSTA Y UTI. JUVENTUD,0,0,0,0
0,341,15000,PRODUCT. FUNC. PROMOCION Y FOMENTO DEL DEPORTE,8468.28,-2343.44,6124.84,6139.99
0,341,15301,DEDICACION LAB. PROMOCION Y FOMENTO DEL DEPORTE,0,0,0,0
0,341,12000,SUELDOS GRUPO A1 PROMOCION Y FOMENTO DEL DEPORTE,14677.32,-10241.12,4436.2,4436.2
0,341,12001,SUELDOS GRUPO A2 PROMOCION Y FOMENTO DEL DEPORTE,0,0,0,0
0,341,12002,SUELDOS GRUPOB PROMOCION Y FOMENTO DEL DEPORTE,0,0,0,0
0,341,12003,SUELDOS GRUPO C1 PROMOCION Y FOMENTO DEL DEPORTE,9884.84,0,9884.84,9884.84
0,341,12004,SUELDOS GRUPO C2 PROMOCION Y FOMENTO DEL DEPORTE,0,0,0,0
0,341,12005,SUELDOS GRUPO E PROMOCION Y FOMONTO DEL DEPORTE,0,0,0,0
0,341,12006,TRIENIOS FUNC. PROMOCION Y FOMENTO DEL DEPORTE,4820.67,-443.6,4377.07,4413.17
0,341,12100,COMPLEM. DESTINO PROMOCION Y FOMENTO DEL DEPORTE,18791.36,-8324,10467.36,10467.36
0,341,12101,COMPLEM. ESPECIFICO PROMOCION Y FOMENTO DEL DEPORTE,25594.38,-8285.3,17309.08,17309.08
0,341,12103,OTROS COMPLEM.FUNC. PROMOCION Y FOMENTO DEL DEPORTE,3425.76,0,3425.76,3425.76
0,341,13000,R.B. L.F. PROMOCION Y FOMENTO DEL DEPORTE,552751.24,6409.22,559160.46,493443.27
0,341,13001,HORAS EXTRAS PROMOCION Y FOMENTO DEL DEPORTE,0,0,0,0
0,341,13002,O.R. L.F. PROMOCION Y FOMENTO DEL DEPORTE,65496.73,0,65496.73,12719.15
0,341,131,LABORAL TEMPORAL,0,0,0,0
0,341,15100,GRATIFICACIONES F. PROMOCION Y FOMENTO DEL DEPORTE,0,0,0,0
0,341,15101,GRATIFICACIONES L.F. PROMOCION Y FOMENTO DEL DEPORTE,0,0,0,0
0,341,15300,DEDICACION FUNC. PROMOCION Y FOMENTO DEL DEPORTE,0,0,0,0
0,341,22003,MAT. TECN. ESPE N. INVEN. PROM. Y FOMENTO DEPORTE,0,0,0,674.74
0,341,22300,TRANSPORTE  PROMOCION Y FOMENTO DEL DEPORTE,2000,0,2000,85
0,341,224,PRIMAS DE SEGUROS,0,0,0,0
0,341,22601,ATENC. PROTO. Y REPRE. PROMOCION Y FOMENTO DEL DEPORTE,0,0,0,0
0,341,22602,PUBLIC. Y PROPAGANDA PROMOCION Y FOMENTO DEL DEPORTE,0,0,0,0
0,341,22609,FESTEJOS Y O. EVENTOS PROMOCION Y FOMENTO DEL DEPORTE,20000,0,20000,8545.19
0,341,22706,ESTUD. Y TRABA. TECN. PROMOCION Y FOMENTO DEL DEPORTE,0,0,0,0
0,341,23120,LOCOMOCION PERSONAL PROMOCION Y FOMENTO DEL DEPORTE,0,0,0,0
0,341,470,A EMPRESAS PRIVADAS PROMOCION Y FOMENTO DEL DEPORTE,0,0,0,0
0,341,481,PREMIOS BECAS ESTU. PROMOCION Y FOMENTO DEL DEPORTE,0,0,0,0
0,342,22003,MAT.TEC.ESPE.NO INVENTARIABLE INSTALACIONES DEPORTIVAS,0,0,0,0
0,342,22100,ENERGIA ELECTRICA INSTALACIONES DEPORTIVAS,0,0,0,0
0,342,22101,AGUA INSTALACIONES DEPORTIVAS,157000,0,157000,71370.84
0,342,22102,GAS INSTALACIONES DEPORTIVAS,0,0,0,0
0,342,22106,PRODUC. FARMAC. Y MAT. SANI. INSTALACIONES DEPORTIVAS,0,0,0,0
0,342,22109,PRODUC. PISCINAS INSTALACIONES DEPORTIVAS,0,0,0,0
0,342,22199,OTROS SUMINISTROS INSTALACIONES DEPORTIVAS,0,0,0,0
0,342,22700,LIMPIEZA Y ASEO INSTALACIONES DEPORTIVAS,1563961.91,0,1563961.91,1563961.88
0,342,62200,EDIFICIOS Y OTRAS CONSTRUCCIONES,0,0,0,0
0,342,62500,MOBILIARIO INSTALACIONES DEPORTIVAS,29893.57,0,29893.57,29893.57
0,431,12000,SUELDOS GRUPO A1 GEST.EMPRESARIAL Y COMERCIO,0,0,0,0
0,431,12001,SUELDOS GRUPO A2 GEST.EMPRESARIAL Y COMERCIO,0,0,0,0
0,431,12002,SUELDOS GRUPO B GEST.EMPRESARIAL Y COMERCIO,0,0,0,0
0,431,12003,SUELDOS GRUPO C1 GEST.EMPRESARIAL Y COMERCIO,0,0,0,0
0,431,12004,SUELDOS GRUPO C2 GEST.EMPRESARIAL Y COMERCIO,0,0,0,0
0,431,12005,SUELDOS GRUPO E GEST.EMPRESARIAL Y COMERCIO,0,0,0,0
0,431,12006,TRIENIOS FUNC. GEST.EMPRESARIAL Y COMERCIO,0,0,0,0
0,431,12100,COMPLEM. DESTINO GEST.EMPRESARIAL Y COMERCIO,0,0,0,0
0,431,12101,COMPLEM. ESPECIFICO GEST.EMPRESARIAL Y COMERCIO,0,0,0,0
0,431,12103,OTROS COMPLEM. FUNC. GEST.EMPRESARIAL Y COMERCIO,0,0,0,0
0,431,13000,R.B. L.F. GEST.EMPRESARIAL Y COMERCIO,0,0,0,0
0,431,13001,HORAS EXTRAS GEST.EMPRESARIAL Y COMERCIO,0,0,0,0
0,431,13002,O.R. L.F. GEST.EMPRESARIAL Y COMERCIO,0,0,0,0
0,431,131,R.L. T. GEST.EMPRESARIAL Y COMERCIO,0,0,0,0
0,431,13101,O.R.L.E.  GEST. EMPRE. Y COMER.,0,0,0,0
0,431,15000,PRODUCT. FUNC. GEST.EMPRESARIAL Y COMERCIO,0,0,0,0
0,431,15100,GRATIFICACIONES FUNC. GEST.EMPRESARIAL Y COMERCIO,0,0,0,0
0,431,15101,GRATIFICACIONES L.F. GEST. ESPRES.Y COMER.,0,0,0,0
0,431,15300,DEDICACION FUNC. GEST.EMPRESARIAL Y COMERCIO,0,0,0,0
0,431,15301,DEDICACION LAB. GEST.EMPRESARIAL Y COMERCIO,0,0,0,0
0,431,22601,ATENCIONES PROTOCOLARIAS Y PRESENTATIVAS,0,0,0,0
0,431,22602,PUBLIC. Y PROPAGANDA GESTION  EMPRESARIAL Y COMERCIO,0,0,0,0
0,431,22609,FESTEJOS Y  OTROS EVENTOS GEST. EMPRESARIAL Y COMERCIO,30000,0,30000,0
0,431,22706,ESTUD. Y TRAB. TÉCN. GEST.EMPRESARIAL Y COMERCIO,0,0,0,0
0,431,23120,LOCOMOCION PERSONAL GEST.EMPRESARIAL Y COMERCIO,0,0,0,0
0,431,481,PREMIOS BECAS Y OTRAS GEST.EMPRESARIAL Y COMERCIO,0,0,0,0
0,431,48100,"PREMI., BECAS  PENSI.  DE EST.  E INVESTIGA. COMERCIO",2080,0,2080,0
0,432,22003,MATE.  TECNICO ESPECIAL NO INVENTA. TURISMO,1200,0,1200,137.99
0,432,21500,MOBILIARIO TURISMO,4000,0,4000,0
0,432,22199,OTROS SUMINISTROS TURISMO,3000,0,3000,0
0,432,22299,OTROS GASTOS EN COMUNICACIONES TURISMO,3000,0,3000,0
0,432,22601,ATENCIONES PROTOCOLARIAS Y PRESENTATIVAS TURISMO,1000,0,1000,0
0,432,22602,PUBLIC. Y PROPAGANDA TURISMO,0,0,0,0
0,432,22609,FESTEJOS Y OTROS EVENTOS TURISMO,2000,0,2000,0
0,432,22706,ESTUD. Y TRABAJ. TÉCNIC. TURISMO,0,0,0,0
0,440,13000,R.B. L.F. MOVILIDAD URBANA,0,0,0,0
0,440,13001,HORAS EXTRAS L.F. MOVILIDAD URBANA,0,0,0,0
0,440,13002,O.R. L.F. MOVILIDAD URBANA,0,0,0,0
0,440,131,R.L.T. MOVILIDAD URBANA,0,0,0,0
0,440,15101,GRATIFICACIONES L.F. MOVILIDAD URBANA,0,0,0,0
0,440,15301,DEDICACION LAB. MOVILIDAD URBANA,0,0,0,0
0,440,203,ARRENDA. MAQ. INSTA. Y UTI. MOVILIDAD URBANA,0,0,0,0
0,440,22001,PRENSA LOI. Y O. PUBLIC. MOVILIDAD URBANA,0,0,0,0
0,440,22601,ATENC. PROTO. Y REPRE. MOVILIDAD URBANA,0,0,0,0
0,440,22602,PUBLICIDAD Y PROPAGANDA MOVILIDAD URBANA,0,0,0,0
0,440,22606,"REUNIONES, CONFERENCIAS Y CURSOS MOVILIDAD URBANA",0,0,0,0
0,440,22706,ESTUD. Y TRABA. TECN. MOVILIDAD URBANA,40000,0,40000,2480.5
0,440,23120,LOCOMOCION PERSONAL MOVILIDAD URBANA,0,0,0,0
0,441,45100,A ORGANIs.  AUTONO Y AGENCIAS DE LAS CC.AA. MOVILIDAD URBANA,850000,44764.24,894764.24,894764.24
0,491,20600,ARRENDAMIENTOS DE EQUIPOS PARA PROCESOS DE INFORMACION,0,0,0,0
0,491,21600,EQUIPOS PROCESOS DE INFORMACION INNOVACION TECNOLOGICA,135524.05,0,135524.05,79625.16
0,491,22200,SERVICIOS DE TELECOMUNICACIONES INNOVACION TECNOLIGICA,164500,0,164500,176006.34
0,491,62600,EQUIPOS PARA PROCESOS DE INFORMACION INNOVACION TECNOLOG.,0,75000,75000,0
0,491,13000,R.B. L.F. INNOVACION TECNOLOGICA,185262.51,0,185262.51,174498.18
0,491,13001,HORAS EXTRAS L.F. INNOVACION TECNOLOGICA,0,0,0,0
0,491,13002,O.R. L.F. INNOVACION TECNOLOGICA,8892,0,8892,4572
0,491,15101,GRATIFICACIONES L.F. INNOVACION TECNOLOGICA,0,0,0,0
0,491,15102,GRATIFICACIONES L.E. INNOVACION TECNOLOGICA,0,0,0,0
0,491,15301,DEDICACION LAB.INNOVACION TECNOLOGICA,1710,0,1710,1710
0,491,22002,MATERIAL INFORMATICO NO INVENTARIABLE INNOVACION TECNOLOGICA,2360,0,2360,5339.66
0,491,22003,MAT.TEC. NO INVENTA. INNOVACION TECNOLOGI,0,0,0,3933.23
0,491,22199,OTROS SUMINISTROS INNOVACION TECNOLOGICA,21905,2027.55,23932.55,26738.96
0,491,22204,COMUNICACIONES INFORMATICAS INNOVACION TECNOLOGICA,0,0,0,20579.74
0,491,22601,ATENC. PROTO. Y REPRE. INNOVACION TECNOLOGICA,0,0,0,0
0,491,22602,PUBLIC. Y PROPAGANDA  INNOVACION TECNOLOGICA,0,0,0,0
0,491,22706,ESTUD. Y TRABA. TECN. INNOVACION TECNOLOGICA,544934,-119764.24,425169.76,48298.34
0,491,23120,LOCOMOCION PERSONAL INNOVACION TECNOLOGICA,0,0,0,0
0,491,41000,ORG.AUTO.CENTRO DE EMPRESAS INNOVAC TECNOLOGICA,86611.47,0,86611.47,86611.47
0,491,63300,INV.REPO.ASOC.MAQ.INTA. Y UTI. INNOVACION TECNOLOGICA,7500,8000,15500,0
0,491,64000,GASTOS EN INVERSIO. DE CARAC. INMATE. INNOVACION TECNLOGICA,8000,-8000,0,0
0,493,13000,R.B. L.F. CONSUMO,123933.55,0,123933.55,105970.43
0,493,13001,HORAS EXTRAS L.F. CONSUMO,0,0,0,0
0,493,13002,O.R. L.F. CONSUMO,0,0,0,0
0,493,131,R.L. T. CONSUMO,0,0,0,0
0,493,15101,GRATIFICACIONES L.F. CONSUMO,0,0,0,0
0,493,15301,DEDICACION LAB. CONSUMO,0,0,0,0
0,493,22001,"PRESA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES CONSUMO",150,0,150,0
0,493,22003,MAT. TEC. ESPECIAL NO INVENT. CONSUMO,0,0,0,0
0,493,22601,ATENCIONES PROTOCOLARIAS Y PRESENTATIVAS CONSUMO,0,0,0,0
0,493,22605,TOMA MUESTRAS PROD. ALIMENT. CONSUMO,1000,0,1000,0
0,493,22706,ESTUD. Y TRABA.TÉCN. CONSUMO,0,0,0,0
0,493,23120,LOCOMOCION PERSONAL CONSUMO,0,0,0,0
0,920,80000,AL ESTADO,0,0,0,0
0,926,22001,PRESNSA Y O. PUBLI. GABINETE D PRENSA,0,0,0,0
0,927,21400,ELEMENTOS DE TRANSPORTE PARQUE MOVIL,83000,0,83000,57511.85
0,927,22103,COMBUSTIBLES Y CARBURANTES PARQUE MOVIL,25000,0,25000,38956.06
0,927,22600,CANONNES PARQUE MOVIL,0,0,0,0
0,927,22700,LIMPIEZA Y ASEO PARQUE MOVIL,0,0,0,0
0,931,12000,SUELDOS GRUPO A1 ADMON FINANCIERA,88063.92,0,88063.92,87238
0,931,12001,SUELDOS GRUPO A2 ADMON FINANCIERA,12906.52,0,12906.52,12906.52
0,931,12002,SUELDOS GRUPO B ADMON FINANCIERA,0,0,0,0
0,931,12003,SUELDOS GRUPO C1 ADMON FINANCIERA,29698.56,0,29698.56,29146.02
0,931,12004,SUELDOS GRUPO C2 ADMON FINANCIERA,0,0,0,0
0,931,12005,SUELDOS GRUPO E ADMON FINANCIERA,0,0,0,0
0,931,12006,TRIENIOS FUNC.ADMON FINANCIERA,26516.13,0,26516.13,25238.63
0,931,12100,COMPLEM. DESTINO ADMON FINANCIERA,131398.39,0,131398.39,106538.4
0,931,12101,COMPLEM. ESPECIFICO ADMON FINANCIERO,204240.91,0,204240.91,147158.06
0,931,12103,OTROS COMPLEM. FUNC. ADMON FINANCIERA,0,0,0,0
0,931,13000,R.B. L.F. ADMON FINANCIERA,1120620.78,-4325.19,1116295.59,1090879.81
0,931,13001,HORAS EXTRAS L.F. ADMON FINANCIERA,0,0,0,0
0,931,13002,O.R. L.F. ADMON FINANCIERA,5527.8,0,5527.8,4626.45
0,931,131,R.L. T. ADMON FINANCIERA,0,0,0,0
0,931,15000,PRODUCT. FUNC. ADMON FINANCIERA,73594.93,0,73594.93,71704.27
0,931,15100,GRATIFICACIONES FUNC. ADMON FINANCIERA,0,0,0,0
0,931,15101,GRATIFICACIONES L.F. ADMON FINANCIERA,0,0,0,0
0,931,15300,DEDICACION FUNC. ADMON FINANCIERA,0,0,0,0
0,931,15301,DEDICACION LAB. ADMON FINANCIERA,7590.72,0,7590.72,7590.72
0,931,22000,MATERIAL DE OFICINA ADMON. FINANCIERA,0,0,0,0
