#Org.,Pro.,Eco.,Descripción,Créditos Iniciales,Modificaciones de Crédito,Créditos Totales consignados,Obligaciones Reconocidas
0,320,15100,GRATIFICACIONES F. EDUCACION,0,0,0,0
0,320,15101,GRATIFICACIONES L.F. EDUCACION,0,0,0,0
0,320,15102,GRATIFICACIONES LABORAL EVENTUAL,0,0,0,0
0,320,15300,DEDICACION FUNC. EDUCACION,0,0,0,0
0,320,15301,DEDICACION LAB. EDUCACION,2701.8,0,2701.8,2565
0,320,202,ARRENDA. EDIF. Y OTRAS CONSTRUC. EDUCACION,0,0,0,0
0,320,203,ARRENDAMIENTOS DE MAQUINARIA INSTALACIONES Y UTILLAJE,0,0,0,0
0,320,205,ARRENDAMIENTOS DE MOBILIARIO Y ENSERES,0,0,0,0
0,320,212,EDIF. Y O. CONSTRUCC. EDUCACION,200000,-30000,170000,15640.47
0,320,213,MAQ. INST. Y UTI. EDUCACION,5000,40000,45000,1121.45
0,320,215,MOBILIARIO EDUCACION,1000,0,1000,0
0,320,22001,PRENSA LI. O. PUBLI. EDUCACION,300,0,300,0
0,320,22003,MAT.TEC.ESPE.NO.INVENTARIABLE EDUCACION,2000,0,2000,0
0,320,22100,ENERGIA ELECTRICA EDUCACION,180299.53,0,180299.53,243540.23
0,320,22101,AGUA EDUCACION,30000,0,30000,47554.9
0,320,22102,GAS EDUCACION,180000,4013.44,184013.44,196245.66
0,320,22103,COMBUSTIBLE Y CARBURANTES EDUCACION,21240,0,21240,16258.01
0,320,22104,VESTUARIO EDUCACION,0,0,0,0
0,320,22105,PRODUCTOS  ALIMENTICIOS EDUCACION,300,0,300,0
0,320,22300,TRANSPORTE  ADMON. GRAL. EDUCACION,15000,0,15000,0
0,320,22601,ATENC. PROTO Y REPRE. EDUCACION,1000,0,1000,40
0,320,22602,PUBLIC. Y PROPAGANDA EDUCACION,5000,0,5000,0
0,320,22606,REUNIO.CONFE. Y CURSOS EDUCACION,5000,0,5000,820.24
0,320,23120,LOCOMOCION PERSONAL EDUCACION,0,0,0,0
0,320,46700,A CONSORCIOS (UNED) ADMON GRAL EDUCACION,20000,0,20000,12100
0,320,481,PREMIOS BECAS Y OTRAS EDUCACION.,2250,0,2250,0
0,320,489,OTRAS TRANSFERENCIAS EDUCACION,40750,30000,70750,42500
0,320,623,INV.NUEV.ASOC. MAQ.INSTA. Y UTI. ADMON. GRAL DE EDUCACION,40000,-40000,0,0
0,320,633,INV. REPO. ASOC. MAQ. INSTA. Y UTI. ADMON. GRAL. EDUCACION,0,0,0,0
0,321,62203,INVERSION NUEVA EDIFICIOS Y OTRAS CONSTRUCCIONES,0,0,0,0
0,321,22703,PROG.APERTU.COLEGIOS VACA.,190000,0,190000,121213.88
0,321,22707,ESCUELAS Y AULAS INFANTILES,1014000,0,1014000,905433.99
0,323,22706,EST. Y TRABA. TECN. (ESCUELA DE MUSICA Y OTROS),452000,0,452000,433743.4
0,330,213,MAQ. INST. Y UTI. CULTURA,3000,0,3000,1718.43
0,330,22001,PRENSA LI. O. PUBLI. CULTURA,17000,0,17000,11507.32
0,330,12000,SUELDOS GRUPO A1 CULTURA,0,0,0,0
0,330,12001,SUELDOS GRUPO A2 CULTURA,0,0,0,0
0,330,12002,SUELDOS GRUPO B CULTURA,0,0,0,0
0,330,12003,SUELDOS GRUPO C1 CULTURA,0,0,0,0
0,330,12004,SUELDOS GRUPO C2 CULTURA,8378.58,0,8378.58,4189.29
0,330,12005,SUELDOS GRUPO E CULTURA,0,0,0,0
0,330,12006,TRIENIOS FUNC. CULTURA,382.86,0,382.86,161.55
0,330,12100,COMPLEM. DESTINO CULTURA,18146.66,0,18146.66,2292.08
0,330,12101,COMPLEM. ESPECIFICO CULTURA,32899.44,0,32899.44,3144.75
0,330,12103,OTROS COMPLEM. FUNC. CULTURA,0,0,0,779.86
0,330,122,RETRIB. ESPECIE CULTURA,0,0,0,0
0,330,13000,R.B. L.F CULTURA,682807.73,7995.33,690803.06,542310.35
0,330,13001,HORAS EXTRAS L.F. CULTURA,2875.56,0,2875.56,0
0,330,13002,O.R. L.F. CULTURA,13253.1,0,13253.1,14122.33
0,330,131,REMUN. L.T. CULTURA,0,0,0,67300.93
0,330,15000,PRODUCT. FUNC. CULTURA,15597.96,0,15597.96,958.98
0,330,15100,GRATIFICACIONES F. CULTURA,0,0,0,0
0,330,15101,GRATIFICACIONES L.F. CULTURA,0,0,0,0
0,330,15300,DEDICACION FUNC. CULTURA,0,0,0,0
0,330,15301,DEDICACION LAB. CULTURA,0,0,0,0
0,330,203,ARRENDA. MAQ. INST. Y UTI. CULTURA,2000,0,2000,285.6
0,330,212,EDIF. Y O. CONSTRUCC. CULTURA,750,0,750,0
0,330,215,MOBILIARIO ADMON. GRAL DE LA CULTURA,500,0,500,210.57
0,330,22000,MAT. OFICINA CULTURA,200,0,200,0
0,330,22003,MAT.TEC.ESPE.NO INVENTARIABLE CULTURA,0,0,0,958.06
0,330,22100,ENERGIA ELECTRICA CULTURA,41190.26,0,41190.26,40004.83
0,330,22101,AGUA CULTURA,3000,0,3000,2130.65
0,330,22199,OTROS SUMINISTROS  ADMON GRAL DE LA CULTURA,1500,0,1500,0
0,330,22300,TRANSPORTE  ADMON. GRAL DE LA CULTURA,500,0,500,22.61
0,330,22600,CANONES CULTURA,3000,0,3000,3503.05
0,330,22601,ATENC. PROTO. Y REPRE. CULTURA,1000,0,1000,383.77
0,330,22602,PUBLIC. Y PROPAGANDA CULTURA,2500,0,2500,0
0,330,22606,REUNIO. CONFE. Y CURSOS CULTURA,1000,0,1000,0
0,330,23120,LOCOMOCION PERSONAL CULTURA,300,0,300,169.85
0,3370,13000,R.B. L.F. HOGAR DE LOS MAYORES,191899.48,-2539.45,189360.03,181563.5
0,3370,13001,HORAS EXTRAS L.F. HOGAR DE LOS MAYORES,160.32,0,160.32,160.26
0,3370,13002,O.R. L.F. HOGAR DE LOS MAYORES,6387.24,0,6387.24,6551.19
0,3370,15101,GRATIFICACIONES L.F. HOGAR DE LOS MAYORES,0,0,0,0
0,3370,15301,DEDICACION LAB. HOGAR DE LOS MAYORES,3425.76,0,3425.76,3425.76
0,3370,203,ARRENDA. MAQ.INST.Y UTI HOGAR DE LOS MAYORES,300,0,300,0
0,3370,212,EDIF. Y O. CONSTRUCC. HOGAR DE LOS MAYORES,1000,0,1000,93.24
0,3370,213,MAQ.INST. Y UTI. HOGAR DE LOS MAYORES,1000,15000,16000,1010.33
0,3370,215,MOBILIARIO HOGAR DE LOS MAYORES,1000,0,1000,102.22
0,3370,22001,"PRESA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",5000,0,5000,4598
0,3370,22003,MAT.TEC.ESPEC.NO INVENTARIA.HOGAR DE LOS MAYORES,0,0,0,1218.17
0,3370,22100,ENERGIA ELECTRICA HOGAR DE LOS MAYORES,53259.7,0,53259.7,59145.76
0,3370,22101,AGUA HOGAR DE LOS MAYORES,3500,0,3500,3285.7
0,3370,22102,GAS HOGAR DE LOS MAYORES,3500,0,3500,5350.33
0,3370,22106,PRODUCTOS FARMACEUTICOS HOGAR DE LOS MAYORES,300,0,300,0
0,3370,22199,OTROS SUMINISTROS HOGAR DE LOS MAYORES,3000,0,3000,0
0,3370,223,TRANSPORTE HOGAR DE LOS MAYORES,15000,0,15000,5109.48
0,3370,22601,ATENC. PROTO. Y REPRE. HOGAR DE LOS MAYORES,30000,0,30000,7375.69
0,3370,22602,PUBLIC. Y PROPAGANDA HOGAR DE LOS MAYORES,1000,0,1000,0
0,3370,22606,REUNIO.CONFE. Y CURSOS HOGAR DE LOS MAYORES,500,0,500,0
0,3370,22609,FESTEJOS Y OTROS EVENTOS HOGAR DE LOS MAYORES,6500,0,6500,2024.88
0,3370,22706,ESTUD. Y TRABA TECN. HOGAR DE LOS MAYORES,28500,0,28500,18276.4
0,3370,23120,LOCOMOCION PERSONAL HOGAR DE LOS MAYORES,0,0,0,0
0,3370,466,A OTRAS ENTIDADES QUE AGRUPEN MUNICIPIOS,0,0,0,0
0,3370,481,"PREMIOS, BECAS Y PENS.ESTUD.HOGAR DE LOS MAYORES",5500,0,5500,650
0,3370,489,OTRAS TRANSFERENCIAS HOGAR DE LOS MAYORES,3000,0,3000,0
0,3370,623,INV.NUEV. ASOC. MAQ. INSTA.TECN. Y UTI. HOGAR DE LOS MAYORES,15000,-15000,0,0
0,332,632,"OBRAS DE REFORMA DE LA BIBLIOTECA """"ANA Mº MATUTE""""",0,38998.3,38998.3,0
0,334,22609,FESTEJOS Y OTROS EVENTOS PROMOCION CULTURAL,60000,0,60000,45857.85
0,334,22706,ESTUD. Y TRABA. TECN. PROMOCION CULTURAL,49000,0,49000,11932.35
0,334,481,PREMIOS BECAS Y OTRAS PROMOCION CULTURAL,0,0,0,0
0,334,489,OTRAS TRANSFERENCIAS PROMOCION CULTURAL,0,0,0,0
0,336,13000,R.B. L.F. PATRIMONIO HISTORICO,20901.72,2463.35,23365.07,2463.35
0,336,13001,HORAS EXTRAS PATRIMONIO HISTORICO,0,0,0,0
0,336,13002,O.R. L.F. PATRIMONIO HISTORICO,0,0,0,0
0,336,131,REMUN. L.T. PATRIMO HISTORICO,0,0,0,0
0,336,15101,GRATIFICACIONES L.F. PATRIMONIO HISTORICO,0,0,0,0
0,336,15301,DEDICACION LAB. PATRIMONIO HISTORICO,0,0,0,0
0,336,203,ARRENDA. MAQ. INST. Y UTI PATRIMONIO HISTORICO,0,0,0,0
0,336,212,EDIF. Y O. CONSTRUCC. PATRIMONIO HISTORICO,0,0,0,0
0,336,22001,PRENSA LI. O. PUBLI. PATRIMONIO HISTORICO,0,0,0,0
0,336,22003,MAT.TEC.ESPEC.NO.INVENTARIABLE PATRIMONIO HISTORICO,0,0,0,0
0,336,22602,PUBLIC. Y PROPAGANDA PATRIMONIO HISTORICO,0,0,0,0
0,336,22606,REUNIO. CONFE. Y CURSOS PATRIMONIO HISTORICO,500,0,500,0
0,336,22609,FESTEJOS Y OTROS EVENTOS PATRIMONIO HISTORICO,4000,0,4000,0
0,336,22706,ESTUD. Y TRABA. TECN. PATRIMONIO HISTORICO,0,0,0,0
0,336,23120,LOCOMOCION PERSONAL  PATRIMONIO HISTORICO,0,0,0,0
0,336,481,PREMIOS BECAS Y OTRAS PATRIMONIO HISTORICO,0,0,0,0
0,336,48900,TRANSFERENCIAS A FAMILIAS E INSTITUCIONES SIN FINES DE LUCRO,5000,0,5000,0
0,3372,224,PRIMAS DE SEGUROS JUVENTUD,6300,0,6300,2801.06
0,3372,12000,SUELDO GRUPO A1 JUVENTUD,0,0,0,0
0,3372,12001,SUELGOS GRUPO A2 JUVENTUD,0,0,0,0
0,3372,12002,SUELDOS GRUPO B JUVENTUD,0,0,0,0
0,3372,12003,SUELDOS GRUPO C1 JUVENTUD,0,0,0,0
0,3372,12004,SUELDOS GRUPO C2 JUVENTUD,0,0,0,0
0,3372,12005,SUELDOS GRUPO E JUVENTUD,0,0,0,0
0,3372,12006,TRIENIOS FUNC. JUVENTUD,0,0,0,0
0,3372,12100,COPLEM. DESTINO JUVENTUD,0,0,0,0
0,3372,12101,COMPLEM. ESPECIFICO JUVENTUD,0,0,0,0
0,3372,12103,OTROS COMPLEM. FUNC. JUVENTUD,0,0,0,0
0,3372,122,RETRIB. EN ESPECIE JUVENTUD,0,0,0,0
0,3372,13000,R.B. L.F. JUVENTUD,204406.73,-7390.05,197016.68,145804.58
0,3372,13001,HORAS EXTRAS L.F. JUVENTUD,0,0,0,0
0,3372,13002,O.R. L.F. JUVENTUD,3388.8,0,3388.8,2032.67
0,3372,131,R.L. T. JUVENTUD,0,0,0,21177.64
0,3372,15000,PRODUCT. FUNC. JUVENTUD,0,0,0,0
0,3372,15100,GRATIFICACIONES F. JUVENTUD,0,0,0,0
0,3372,15101,GRATIFICACIONES L.F. JUVENTUD,0,0,0,0
0,3372,15300,DEDICACION FUNC. JUVENTUD,0,0,0,0
0,3372,15301,DEDICACION LAB. JUVENTUD,2850,0,2850,2850
0,3372,203,ARRENDA.MAQ. INSTA. Y UTI. JUVENTUD,0,0,0,0
0,3372,212,EDIF. Y OTRAS CONSTRUC. JUVENTUD,0,0,0,0
0,3372,213,MAQ. INST. Y  UTI. JUVENTUD,0,4000,4000,321.34
0,3372,22000,MATERIAL DE OFICINA JUVENTUD,1195,0,1195,4.4
0,3372,22001,PRENSA  LI. Y OTRAS PUBLIC. JUVENTUD,370,0,370,0
0,3372,22002,MATERIAL INFORMATICO NO INVENTARIABLE JUVENTUD,370,0,370,0
0,3372,22100,ENERGIA ELECTRICA JUVENTUD,16759.61,0,16759.61,14230.92
0,3372,22101,AGUA JUVENTUD,0,0,0,0
0,3372,22105,PRODUCTOS ALIMENTICIOS JUVENTUD,1090,0,1090,314.22
0,3372,22106,PRODUCTOS FARMACEUTICOS JUVENTUD,0,0,0,0
0,3372,22199,OTROS SUMINISTROS JUVENTUD,3350,0,3350,253.72
0,3372,22201,POSTALES,0,0,0,3.47
0,3372,22300,TRANSPORTE  JUVENTUD,2700,0,2700,0
0,3372,22601,ATEN. PROTO. Y REPRE. JUVENTUD,440,0,440,0
0,3372,22602,PUBLIC. Y PROPAGANDA JUVENTUD,2600,0,2600,0
0,3372,22609,FESTEJOS Y OTROS EVENTOS JUVENTUD,0,0,0,0
0,3372,22706,ESTUD. Y TRABAJOS TÉCN. JUVENTUD,34550,0,34550,10096.87
0,3372,23120,LOCOMOCIÓN PERSONAL JUVENTUD,130,0,130,0
0,3372,481,PREM.BEC.PENS.EST.JUVENTUD,1550,0,1550,0
0,3372,489,OTRAS TRANSFERENCIAS JUVENTUD,0,0,0,0
0,3372,623,INV. NUEV. ASOC MAQ. INSTA Y UTI. JUVENTUD,4000,-4000,0,0
0,340,216,EQUIPOS PARA PROCESOS DE INFORMACION,0,0,0,0
0,341,212,EDIFICIOS Y OTRAS CONSTRUCCIONES,0,0,0,0
0,341,213,"MAQUINARIA, INSTALACIONES Y UTILLAJE",0,0,0,0
0,341,22003,MAT. TECN. ESPE N. INVEN. PROM. Y FOMENTO DEPORTE,0,0,0,1618.35
0,341,12000,SUELDOS GRUPO A1 PROMOCION Y FOMENTO DEL DEPORTE,14677.32,0,14677.32,13992.96
0,341,12001,SUELDOS GRUPO A2 PROMOCION Y FOMENTO DEL DEPORTE,0,0,0,0
0,341,12002,SUELDOS GRUPOB PROMOCION Y FOMENTO DEL DEPORTE,0,0,0,0
0,341,12003,SUELDOS GRUPO C1 PROMOCION Y FOMENTO DEL DEPORTE,9884.84,0,9884.84,9262.54
0,341,12004,SUELDOS GRUPO C2 PROMOCION Y FOMENTO DEL DEPORTE,0,0,0,0
0,341,12005,SUELDOS GRUPO E PROMOCION Y FOMONTO DEL DEPORTE,0,0,0,0
0,341,12006,TRIENIOS FUNC. PROMOCION Y FOMENTO DEL DEPORTE,4168.46,0,4168.46,3862.76
0,341,12100,COMPLEM. DESTINO PROMOCION Y FOMENTO DEL DEPORTE,18791.36,0,18791.36,17449.12
0,341,12101,COMPLEM. ESPECIFICO PROMOCION Y FOMENTO DEL DEPORTE,25594.38,0,25594.38,23766.21
0,341,12103,OTROS COMPLEM.FUNC. PROMOCION Y FOMENTO DEL DEPORTE,3425.76,0,3425.76,3425.76
0,341,122,RETRIB. ESPECIE PROMOCION Y FOMENTO DEL DEPORTE,0,0,0,0
0,341,13000,R.B. L.F. PROMOCION Y FOMENTO DEL DEPORTE,741883.64,0,741883.64,620877.73
0,341,13001,HORAS EXTRAS PROMOCION Y FOMENTO DEL DEPORTE,0,0,0,0
0,341,13002,O.R. L.F. PROMOCION Y FOMENTO DEL DEPORTE,19153.44,0,19153.44,85020
0,341,131,LABORAL TEMPORAL,43.2,0,43.2,5785.76
0,341,15000,PRODUCT. FUNC. PROMOCION Y FOMENTO DEL DEPORTE,8468.28,0,8468.28,8468.28
0,341,15100,GRATIFICACIONES F. PROMOCION Y FOMENTO DEL DEPORTE,0,0,0,0
0,341,15101,GRATIFICACIONES L.F. PROMOCION Y FOMENTO DEL DEPORTE,0,0,0,0
0,341,15300,DEDICACION FUNC. PROMOCION Y FOMENTO DEL DEPORTE,0,0,0,0
0,341,15301,DEDICACION LAB. PROMOCION Y FOMENTO DEL DEPORTE,0,0,0,0
0,341,22300,TRANSPORTE  PROMOCION Y FOMENTO DEL DEPORTE,2000,0,2000,324
0,341,224,PRIMAS DE SEGUROS,30000,29490,59490,57505.57
0,341,22601,ATENC. PROTO. Y REPRE. PROMOCION Y FOMENTO DEL DEPORTE,0,0,0,0
0,341,22602,PUBLIC. Y PROPAGANDA PROMOCION Y FOMENTO DEL DEPORTE,0,0,0,0
0,341,22609,FESTEJOS Y O. EVENTOS PROMOCION Y FOMENTO DEL DEPORTE,0,0,0,3058.48
0,341,22706,ESTUD. Y TRABA. TECN. PROMOCION Y FOMENTO DEL DEPORTE,15000,0,15000,15127.12
0,341,23120,LOCOMOCION PERSONAL PROMOCION Y FOMENTO DEL DEPORTE,0,0,0,0
0,341,470,A EMPRESAS PRIVADAS PROMOCION Y FOMENTO DEL DEPORTE,0,37311.13,37311.13,37311.13
0,341,481,PREMIOS BECAS ESTU. PROMOCION Y FOMENTO DEL DEPORTE,0,0,0,0
0,341,489,OTRAS TRANSFERENCIAS PROMOCION Y FOMENTO DEL DEPORTE,0,0,0,0
0,342,22106,PRODUC. FARMAC. Y MAT. SANI. INSTALACIONES DEPORTIVAS,0,0,0,0
0,342,22109,PRODUC. PISCINAS INSTALACIONES DEPORTIVAS,0,0,0,0
0,342,449,SUBVEN.  GESVIVAL  MANTENIMIENTOINSTALACIONES DEPORTIVAS,0,0,0,0
0,342,212,EDIFICIOS Y OTRAS CONSTRUCCIONES,0,744.51,744.51,744.51
0,342,213,MAQ. INST. Y UTI. INSTALACIONES DEPORTIVAS,0,0,0,386.15
0,342,22003,MAT.TEC.ESPE.NO INVENTARIABLE INSTALACIONES DEPORTIVAS,0,0,0,0
0,342,22100,ENERGIA ELECTRICA INSTALACIONES DEPORTIVAS,216380.46,0,216380.46,328633.73
0,342,22101,AGUA INSTALACIONES DEPORTIVAS,170000,0,170000,113038.4
0,342,22102,GAS INSTALACIONES DEPORTIVAS,140000,0,140000,171737.4
0,342,22199,OTROS SUMINISTROS INSTALACIONES DEPORTIVAS,2000,0,2000,0
0,342,22700,LIMPIEZA Y ASEO INSTALACIONES DEPORTIVAS,2723754.2,-99170,2624584.2,2804082.61
0,342,62200,EDIFICIOS Y OTRAS CONSTRUCCIONES,0,238768.67,238768.67,214891.81
0,342,625,MOBILIARIO INSTALACIONES DEPORTIVAS,0,61858.87,61858.87,61858.87
0,431,12000,SUELDOS GRUPO A1 GEST.EMPRESARIAL Y COMERCIO,0,0,0,0
0,431,12001,SUELDOS GRUPO A2 GEST.EMPRESARIAL Y COMERCIO,0,0,0,0
0,431,12002,SUELDOS GRUPO B GEST.EMPRESARIAL Y COMERCIO,0,0,0,0
0,431,12003,SUELDOS GRUPO C1 GEST.EMPRESARIAL Y COMERCIO,0,0,0,0
0,431,12004,SUELDOS GRUPO C2 GEST.EMPRESARIAL Y COMERCIO,0,0,0,0
0,431,12005,SUELDOS GRUPO E GEST.EMPRESARIAL Y COMERCIO,0,0,0,0
0,431,12006,TRIENIOS FUNC. GEST.EMPRESARIAL Y COMERCIO,0,0,0,0
0,431,12100,COMPLEM. DESTINO GEST.EMPRESARIAL Y COMERCIO,0,0,0,0
0,431,12101,COMPLEM. ESPECIFICO GEST.EMPRESARIAL Y COMERCIO,0,0,0,0
0,431,12103,OTROS COMPLEM. FUNC. GEST.EMPRESARIAL Y COMERCIO,0,0,0,0
0,431,122,RETRIB.ESPECIE GEST.EMPRESARIAL Y COMERCIO,0,0,0,0
0,431,13000,R.B. L.F. GEST.EMPRESARIAL Y COMERCIO,70001.15,-7504.2,62496.95,15008.4
0,431,13001,HORAS EXTRAS GEST.EMPRESARIAL Y COMERCIO,0,0,0,0
0,431,13002,O.R. L.F. GEST.EMPRESARIAL Y COMERCIO,0,0,0,0
0,431,131,R.L. T. GEST.EMPRESARIAL Y COMERCIO,0,0,0,0
0,431,13101,O.R.L.E.  GEST. EMPRE. Y COMER.,0,0,0,0
0,431,15000,PRODUCT. FUNC. GEST.EMPRESARIAL Y COMERCIO,0,0,0,0
0,431,15100,GRATIFICACIONES FUNC. GEST.EMPRESARIAL Y COMERCIO,0,0,0,0
0,431,15101,GRATIFICACIONES L.F. GEST. ESPRES.Y COMER.,0,0,0,0
0,431,15300,DEDICACION FUNC. GEST.EMPRESARIAL Y COMERCIO,0,0,0,0
0,431,15301,DEDICACION LAB. GEST.EMPRESARIAL Y COMERCIO,0,0,0,0
0,431,22601,ATENCIONES PROTOCOLARIAS Y PRESENTATIVAS,0,0,0,0
0,431,22602,PUBLIC. Y PROPAGANDA GESTION  EMPRESARIAL Y COMERCIO,0,0,0,0
0,431,22609,FESTEJOS Y  OTROS EVENTOS GEST. EMPRESARIAL Y COMERCIO,30000,0,30000,0
0,431,22706,ESTUD. Y TRAB. TÉCN. GEST.EMPRESARIAL Y COMERCIO,0,0,0,0
0,431,23120,LOCOMOCION PERSONAL GEST.EMPRESARIAL Y COMERCIO,0,0,0,0
0,431,481,PREMIOS BECAS Y OTRAS GEST.EMPRESARIAL Y COMERCIO,0,0,0,0
0,431,489,OTRAS TRANSFERENCIAS GEST.EMPRESARIAL Y COMERCIO,0,0,0,0
0,432,22602,PUBLIC. Y PROPAGANDA TURISMO,0,0,0,0
0,432,22609,FESTEJOS Y OTROS EVENTOS TURISMO,0,0,0,0
0,432,22706,ESTUD. Y TRABAJ. TÉCNIC. TURISMO,18000,0,18000,0
0,440,13000,R.B. L.F. MOVILIDAD URBANA,0,87816.73,87816.73,87816.73
0,440,13001,HORAS EXTRAS L.F. MOVILIDAD URBANA,0,0,0,6103.68
0,440,13002,O.R. L.F. MOVILIDAD URBANA,0,0,0,5303.94
0,440,131,R.L.T. MOVILIDAD URBANA,0,0,0,3770.43
0,440,15101,GRATIFICACIONES L.F. MOVILIDAD URBANA,0,0,0,0
0,440,15301,DEDICACION LAB. MOVILIDAD URBANA,0,0,0,0
0,440,203,ARRENDA. MAQ. INSTA. Y UTI. MOVILIDAD URBANA,0,0,0,0
0,440,210,INFRAES. Y BIENES NATURALES MOVILIDAD URBANA,0,0,0,0
0,440,213,MAQ. INST. UTILL. MOVILIDAD URBANA,0,0,0,0
0,440,22001,PRENSA LOI. Y O. PUBLIC. MOVILIDAD URBANA,0,0,0,0
0,440,22601,ATENC. PROTO. Y REPRE. MOVILIDAD URBANA,0,0,0,0
0,440,22602,PUBLICIDAD Y PROPAGANDA MOVILIDAD URBANA,0,0,0,0
0,440,22606,"REUNIONES, CONFERENCIAS Y CURSOS MOVILIDAD URBANA",0,0,0,0
0,440,22706,ESTUD. Y TRABA. TECN. MOVILIDAD URBANA,0,0,0,0
0,440,23120,LOCOMOCION PERSONAL MOVILIDAD URBANA,0,0,0,0
0,441,451,A. ORGANIS.AUTONOMO ADTVOS. MOVILIDAD URBANA,1233899.32,0,1233899.32,0
0,491,13000,R.B. L.F. INNOVACION TECNOLOGICA,72077.32,14000,86077.32,101415.83
0,491,13001,HORAS EXTRAS L.F. INNOVACION TECNOLOGICA,0,0,0,0
0,491,13002,O.R. L.F. INNOVACION TECNOLOGICA,0,0,0,0
0,491,131,R.L. T. INNOVACION TECNOLOGICA,0,0,0,0
0,491,15101,GRATIFICACIONES L.F. INNOVACION TECNOLOGICA,0,0,0,0
0,491,15102,GRATIFICACIONES L.E. INNOVACION TECNOLOGICA,0,0,0,0
0,491,15301,DEDICACION LAB.INNOVACION TECNOLOGICA,0,0,0,0
0,491,22601,ATENC. PROTO. Y REPRE. INNOVACION TECNOLOGICA,0,0,0,0
0,491,22602,PUBLIC. Y PROPAGANDA  INNOVACION TECNOLOGICA,0,0,0,0
0,491,22706,ESTUD. Y TRABA. TECN. INNOVACION TECNOLOGICA,91267.3,254451.19,345718.49,134624.7
0,491,23120,LOCOMOCION PERSONAL INNOVACION TECNOLOGICA,0,0,0,0
0,491,410,ORG.AUTO.CENTRO DE EMPRESAS INNOVACION TECNOLOGICA,127950,-56000,71950,71950
0,491,462,A AYUNTAMIENTOS,0,0,0,0
0,491,626,EQUIPOS PARA PROCESOS DE INFORMACION,12515.2,31122.13,43637.33,27448
0,493,13000,R.B. L.F. CONSUMO,119700.46,-15335.27,104365.19,91900.52
0,493,13001,HORAS EXTRAS L.F. CONSUMO,0,0,0,0
0,493,13002,O.R. L.F. CONSUMO,0,0,0,150
0,493,131,R.L. T. CONSUMO,0,0,0,0
0,493,15101,GRATIFICACIONES L.F. CONSUMO,0,0,0,0
0,493,15301,DEDICACION LAB. CONSUMO,0,0,0,0
0,493,213,MAQ. INST. Y UTILLAJE CONSUMO,0,0,0,0
0,493,22001,"PRESA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES CONSUMO",150,0,150,0
0,493,22003,MAT. TEC. ESPECIAL NO INVENT. CONSUMO,0,0,0,0
0,493,22601,ATENCIONES PROTOCOLARIAS Y PRESENTATIVAS CONSUMO,0,0,0,0
0,493,22605,TOMA MUESTRAS PROD. ALIMENT. CONSUMO,1000,0,1000,0
0,493,22706,ESTUD. Y TRABA.TÉCN. CONSUMO,30000,0,30000,0
0,493,23120,LOCOMOCION PERSONAL CONSUMO,0,0,0,0
0,920,80000,AL ESTADO,0,0,0,0
0,926,22001,PRESNSA Y O. PUBLI. GABINETE D PRENSA,0,0,0,0
0,9206,214,ELEMENTOS DE TRANSPORTE PARQUE MOVIL,80000,0,80000,39252.31
0,9206,22600,CANONNES PARQUE MOVIL,0,0,0,0
0,931,22199,OTROS SUMINISTROS,2000,0,2000,70.01
0,931,22604,"JURIDICOS, CONTENCIOSOS ADMON. FINANCIERA",0,0,0,997.22
0,931,22706,ESTUD. Y TRABA. TECN. ADMON. FINANCIERA,0,0,0,22418.69
0,931,12000,SUELDOS GRUPO A1 ADMON FINANCIERA,88063.92,0,88063.92,77303.46
0,931,12001,SUELDOS GRUPO A2 ADMON FINANCIERA,12906.52,0,12906.52,12207.14
0,931,12002,SUELDOS GRUPO B ADMON FINANCIERA,0,0,0,0
0,931,12003,SUELDOS GRUPO C1 ADMON FINANCIERA,29654.52,0,29654.52,32731.8
0,931,12004,SUELDOS GRUPO C2 ADMON FINANCIERA,8378.58,0,8378.58,4189.29
0,931,12005,SUELDOS GRUPO E ADMON FINANCIERA,0,0,0,0
0,931,12006,TRIENIOS FUNC.ADMON FINANCIERA,22145.83,0,22145.83,20805.85
0,931,12100,COMPLEM. DESTINO ADMON FINANCIERA,122390.52,0,122390.52,97338.44
0,931,12101,COMPLEM. ESPECIFICO ADMON FINANCIERO,184743.86,0,184743.86,145172.66
0,931,12103,OTROS COMPLEM. FUNC. ADMON FINANCIERA,62.4,0,62.4,746.9
0,931,122,RETRIB.ESPECIE ADMON FINANCIERA,0,0,0,0
0,931,13000,R.B. L.F. ADMON FINANCIERA,585154.78,-6609.95,578544.83,535358.05
0,931,13001,HORAS EXTRAS L.F. ADMON FINANCIERA,0,0,0,0
0,931,13002,O.R. L.F. ADMON FINANCIERA,660,0,660,4321.4
0,931,131,R.L. T. ADMON FINANCIERA,0,0,0,16887.36
0,931,15000,PRODUCT. FUNC. ADMON FINANCIERA,77829.96,0,77829.96,62994.76
0,931,15100,GRATIFICACIONES FUNC. ADMON FINANCIERA,0,0,0,0
0,931,15101,GRATIFICACIONES L.F. ADMON FINANCIERA,0,0,0,0
0,931,15300,DEDICACION FUNC. ADMON FINANCIERA,0,0,0,0
0,931,15301,DEDICACION LAB. ADMON FINANCIERA,1710,0,1710,1710
0,931,212,EDIF. Y O. CONSTRUCC. ADMON. FINANCIERA,0,0,0,7983.48
