#Org.,Pro.,Eco.,Descripción,Créditos Iniciales,Modificaciones de Crédito,Créditos Totales consignados,Obligaciones Reconocidas
0,2312,12100,COMPLEMENTO DE DESTINO AREA DE LA MUJER,11653.6,0.00,11653.6,12184.17
0,2312,12101,COMPLEMENTO ESPECIFICO AREA DE LA MUJER,11599.42,0.00,11599.42,12127.51
0,2312,13000,R.B. L.F. AREA DE MUJER,133267.35,0.00,133267.35,122311.26
0,2312,13001,HORAS EXTRAS L.F. AREA DE MUJER,0.00,0.00,0.00,0.00
0,2312,13002,O.R. L.F. AREA DE MUJER,1386.66,0.00,1386.66,1220.00
0,2312,15000,PRODUCT. FUNC.  AREA DE LA MUJER,8075.16,0.00,8075.16,3550.32
0,2312,15101,GRATIFICACIONES L.F. AREA DE MUJER,0.00,0.00,0.00,0.00
0,2312,15301,DEDICACION LAB. AREA DE LA MUJER,0.00,0.00,0.00,0.00
0,2312,22003,MAT.TEC.ESPE.NO.INVENTARIABLE AREA DE LA MUJER,0.00,0.00,0.00,0.00
0,2312,223,TRANSPORTES,0.00,0.00,0.00,0.00
0,2312,22501,TRIBUTOS CAM CONSEJERIA SANIDAD,0.00,0.00,0.00,0.00
0,2312,22602,PUBLIC. Y PROPAGANDA  AREA DE LA MUJER,0.00,0.00,0.00,0.00
0,2312,22606,REUNIO.CONFE. Y CURSOS AREA DE LA MUJER,0.00,0.00,0.00,300.00
0,2312,22706,ESTUD. Y TRABA TECN. AREA DE LA MUJER,15200.00,38600.00,53800.00,29076.5
0,2312,23120,LOCOMOCION PERONAL AREA DE LA MUJER,0.00,0.00,0.00,0.00
0,2313,13000,R.B. L.F. AYUDA A DOMICILIO,243942.15,4434.33,248376.48,213191.94
0,2313,13001,HORAS EXTRAS L.FL AYUDA A DOMICILIO,0.00,0.00,0.00,0.00
0,2313,13002,O.R. L.F. AYUDA A DOMICILIO,5180.76,0.00,5180.76,3024.19
0,2313,131,R.L.T. AYUDA DOMICILIO,0.00,0.00,0.00,695.34
0,2313,15101,GRATIFICACIONES L.F. SERVICIO DE AYUDA A DOMICILIO,0.00,0.00,0.00,0.00
0,2313,15102,GRATIFICACIONES L.E. SERVICIO DE AYUDA A DOMICILIO,0.00,0.00,0.00,0.00
0,2313,15301,DEDICACION LAB. AYUDA DOMICILIO,3425.76,0.00,3425.76,3425.76
0,2313,21300,"REPARAC. MANTEN, MAQUIN.,INSTA Y UTILLA. AYUDA A DOMICILIO",300.00,200.00,500.00,0.00
0,2313,21500,MOBILIARIO SERVICIO AYUDA DOMICILIO,0.00,898.00,898.00,897.69
0,2313,22104,VESTUARIO SERVICIO DE AYUDA A DOMICILIO,850.00,150.00,1000.00,786.5
0,2313,22706,ESTU. Y TRABA TECN. SERVICIO DE AYUDA A DOMICILIO,0.00,0.00,0.00,0.00
0,2313,23120,LOCOMOCION PERONAL AYUDA DOMILIO,0.00,0.00,0.00,0.00
0,2314,13000,R.B. L.F. EDUCACION ESPECIAL,237163.49,0.00,237163.49,218089.65
0,2314,13001,HORAS EXTRAS EDUCACION ESPECIAL,0.00,0.00,0.00,157.87
0,2314,13002,O.R. L.F. EDUCACION ESPECIAL,10561.95,0.00,10561.95,10278.52
0,2314,131,REMUN. L.T. EDUCACION ESPECIAL,0.00,0.00,0.00,43664.34
0,2314,15101,GRATIFICACIONES L.F. EDUCACION ESPECIAL,0.00,0.00,0.00,0.00
0,2314,15102,GRATIFICACIONES L.E.EDUCACION ESPECIAL,0.00,0.00,0.00,0.00
0,2314,15301,DEDICACION LAB. EDUCACION ESPECIAL,0.00,0.00,0.00,0.00
0,2314,21300,"REPARAC. MANTEN, MAQUIN.,INSTA Y UTILLA. EDUCACION ESPECIAL",500.00,0.00,500.00,21.85
0,2314,21500,MOBILIARIO EDUCACION ESPECIAL,800.00,0.00,800.00,99.99
0,2314,22000,MAT. OFICINA  EDUCACION ESPECIAL,300.00,0.00,300.00,95.76
0,2314,22001,PRENSA L. Y O. PUBLI. EDUCACION ESPECIAL,200.00,0.00,200.00,0.00
0,2314,22003,MAT.TEC.ESPE.NO.INVENTARIABLE EDUCACION  ESPECIAL,1300.00,2700.00,4000.00,2129.29
0,2314,22100,ENERGIA ELECTRICA EDUCACION ESPECIAL,0.00,0.00,0.00,0.00
0,2314,22101,AGUA EDUCACION ESPECIAL,2000.00,126.48,2126.48,675.47
0,2314,22102,GAS EDUCACION ESPECIAL,0.00,3786.29,3786.29,5511.29
0,2314,22106,PRODUCTOS FARMACEUTICOS EDUCACION ESPECIAL,200.00,0.00,200.00,0.00
0,2314,22300,TRANSPORTE EDUCACION ESPECIAL,300.00,450.00,750.00,0.00
0,2314,22400,PRIMAS DE SEGUROS EDUCACION ESPECIAL,400.00,0.00,400.00,0.00
0,2314,22501,TRIBUTOS C.A.M EDUCACION ESPECIAL,0.00,100.00,100.00,96.19
0,2314,22600,CANONES CENTRO OCUPACIO,0.00,100.00,100.00,102.85
0,2314,22601,ATENCIONES PROTOCOLARIAS Y PRESENTATIVAS C. OCUPACIONAL,0.00,0.00,0.00,300.00
0,2314,22606,REUNIO.CONFE. Y CURSOS EDUCACION ESPECIAL,0.00,0.00,0.00,0.00
0,2314,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS EDUCACION ESPECIAL,0.00,2000.00,2000.00,0.00
0,2314,22706,ESTUD. Y TRABA. TECN. EDUCACION ESPECIAL,35000.00,72200.00,107200.00,21352.85
0,2314,23101,LOCOMOCION PERSONAL EDUCACION ESPECIAL,0.00,0.00,0.00,0.00
0,2314,23120,LOCOMOCION PERSONAL EDUCACION ESPECIAL,200.00,0.00,200.00,113.8
0,2314,48000,ATENC. BENE. Y ASIST. EDUCACION ESPECIAL,2000.00,200.00,2200.00,1958.64
0,2315,21300,"REPARAC. MANTEN, MAQUIN.,INSTA Y UTILLA. RESIDENCIA",200.00,0.00,200.00,0.00
0,2315,22601,ATENCIONES PROTOCOLARIAS Y PRESENTATIVAS RESIDENCIA,0.00,0.00,0.00,0.00
0,2315,22609,FESTEJOS Y OTROS EVENTOS RESIDENCIA,1500.00,0.00,1500.00,306.02
0,2315,22706,ESTUD. Y TRABA TECN RESIDENCIA,2050375.2,21175.23,2071550.43,2092321.12
0,2316,13000,RETRIBUCIONES BASICAS CENTRO ENFERMOS MENTALES,125960.66,0.00,125960.66,141348.47
0,2316,13002,OTRAS REMUNERACIONES CENTRO ENFERMOS MENTALES,763.05,0.00,763.05,669.72
0,2316,131,LABORAL TEMPORAL CTRO.ENFERMOS MENTALES,0.00,0.00,0.00,0.00
0,2316,21300,REPA.  MANT. MAQ. INSTA Y UTILL. CENTRO DE ENFERMOS MENTALES,200.00,100.00,300.00,0.00
0,2316,22003,MAT. TECN. ESPE. N. INVEN. CENTRO DE DIA JUAN PABLO II,1000.00,0.00,1000.00,846.81
0,2316,22105,PRODUCTOS ALIMENTICIOS CENTRO DE DIA JUAN PABLO II,100.00,0.00,100.00,861.47
0,2316,22300,TRANSPORTES CENTRO DE DIA JUAN PABLO II,100.00,0.00,100.00,0.00
0,2316,22501,TRIBUTOS DE LAS COMUNIDADES AUTONOMAS JUAN PABLO II,0.00,0.00,0.00,51.01
0,2316,22609,FESTEJOS Y OTROS EVENTOS CENTRO DE DIA JUAN PABLO II,100.00,0.00,100.00,0.00
0,2316,23120,DEL PERSONAL NO DIRECTIVO CENTRO DE DIA JUAN PABLO II,0.00,100.00,100.00,0.00
0,2317,12001,SUELDOS GRUPO A2 BIENESTAR SOCIAL,12906.52,0.00,12906.52,13383.4
0,2317,12006,TRIENIOS BIENESTAR SOCIAL,3577.14,0.00,3577.14,4212.91
0,2317,12100,COMPLEMENTO DE DESTINO BIENESTAR SOCIAL,9774.8,0.00,9774.8,10219.87
0,2317,12101,COMPLEMENTO ESPECIFICO BIENESTAR SOCIAL,13196.26,0.00,13196.26,13797.03
0,2317,13000,RETRIBUCIONES BASICAS BIENESTAR SOCIAL,112834.19,0.00,112834.19,139640.21
0,2317,13002,OTRAS REMUNERACIONES BIENESTAR SOCIAL,880.00,0.00,880.00,1746.5
0,2317,15000,PRODUCT. FUNC. BIENESTAR SOCIAL,7598.4,0.00,7598.4,7640.16
0,2317,20200,ARRENDA.  DE EDIFI. Y OTRAS CONSTRUCC. DISCAPACIDAD,70000.00,0.00,70000.00,0.00
0,2317,21200,EDIFI.  Y OTRAS  CONSTRUCC.  BIENESTAR SOCIAL,500.00,0.00,500.00,0.00
0,2317,21300,"REPARAC. MANTEN, MAQUIN.,INSTA Y UTILLA. BIENESTAR SOCIAL",200.00,0.00,200.00,0.00
0,2317,21500,MOBILIARIO BIENESTAR SOCIAL,600.00,0.00,600.00,0.00
0,2317,22003,MAT. TECN. ESPE. NO INVEN. BIENESTAR SOCIAL,500.00,0.00,500.00,0.00
0,2317,22203,INFORMATICAS BIENESTAR SOCIAL,0.00,0.00,0.00,0.00
0,2317,22400,PRIMAS DE SEGUROS BIENESTAR SOCIAL,1200.00,0.00,1200.00,0.00
0,2317,22501,TRIBUTOS DE LAS COMUNIDADES AUTONOMAS BIENESTAL SOCIAL,0.00,0.00,0.00,0.00
0,2317,22600,CANONES SAN LUIS GONZAGA,0.00,222.02,222.02,222.02
0,2317,22602,PUBLICIDAD Y PROPAGANDA DISCAPACIDAD,200.00,0.00,200.00,0.00
0,2317,22609,FESTEJOS Y OTROS EVENTOS BIENESTAL SOCIAL,0.00,500.00,500.00,0.00
0,2317,22706,ESTUDIOS Y TRABA. TECNI. DISCAPACIDAD,360000.00,0.00,360000.00,277091.38
0,2317,23110,LOCOMOCION DEL PERSONAL DIRECTIVO BIENESTAR SOCIAL,50.00,0.00,50.00,0.00
0,2317,23120,DEL PERSONAL NO DIRECTIVO,0.00,0.00,0.00,0.00
0,2317,48100,"PREMIOS, BECAS Y PENSIONES BIENESTAL SOCIAL",0.00,500.00,500.00,0.00
0,2317,632,EDIFICIOS Y OTRAS CONSTRUCCIONES,0.00,0.00,0.00,0.00
0,2317,63200,INV.REPOS.ASOC.EDIFICIOS BIENESTAR SOCIAL,0.00,0.00,0.00,0.00
0,2318,22706,ESTUDIOS Y TRABA. TECN.  DISCAPACIDAD ( CEEVAL),113000.00,7000.00,120000.00,120000.00
0,2319,13000,RETRIBUCIONES BASICAS COOPERACION SOCIAL Y VOLUNTARIADO,66746.26,0.00,66746.26,128324.66
0,2319,13002,OTRAS REMUNERACIONES COOPERACION SOCIAL Y VOLUNTARIADO,0.00,0.00,0.00,240.00
0,2319,21500,MOBILIARIO COOP. SOC. Y VOLUNTAR.,0.00,1000.00,1000.00,955.9
0,2319,22105,PRODUCTOS ALIMENTICIOS COOPERACION SOCIAL Y VOLUNTARIADO,15000.00,0.00,15000.00,6454.49
0,2319,22199,OTROS SUMINISTROS COOPERACION SOCIAL Y VOLUNTARIADO,0.00,0.00,0.00,1580.27
0,2319,22300,TRANSPORTE. VOLUNTARIADO,0.00,2000.00,2000.00,1610.00
0,2319,224,PRIMAS DE SEGUROS COOPERACION SOCIAL Y VOLUNTARIADO,2600.00,0.00,2600.00,276.7
0,2319,22400,PRIMAS DE SEGUROS COOP.SOCIAL Y VOLUNTARIADO,0.00,0.00,0.00,0.00
0,2319,22501,TRIBUTOS COMUN. MADRID VOLUNTARIADO,0.00,0.00,0.00,0.00
0,2319,22601,ATENC. PROTOC. REPRESEN. COOP. SOC. Y VOLUNTAR.,0.00,0.00,0.00,322.23
0,2319,22602,PUBLICIDAD Y PROPAGANDA COOPERACION SOCIAL Y VOLUNTARIADO,2000.00,0.00,2000.00,0.00
0,2319,22606,"REUNIONES, CONFE. Y CURSOS COOPERACION SOCIAL Y VOLUNTARIADO",1000.00,0.00,1000.00,0.00
0,241,12000,SUELDOS DEL GRUPO A1 FOMENTO DEL EMPLEO,0.00,0.00,0.00,0.00
0,241,12001,SUELDO GRUPO AS FOMENTO DEL EMPLEO,0.00,0.00,0.00,0.00
0,241,12002,SUELDOS GRUPO B FOMENTO DEL EMPLEO,0.00,0.00,0.00,0.00
0,241,12003,SUELDOS GRUPO C1 FOMENTO DEL EMPLEO,9884.84,0.00,9884.84,10442.4
0,241,12004,SUELDOS GRUPO C2,0.00,0.00,0.00,0.00
0,241,12005,SUELDOS GRUPO E FOMENTO DEL EMPLEO,0.00,0.00,0.00,0.00
0,241,12006,TRIENIOS FUNC. FOMENTO DEL EMPLEO,3774.7,0.00,3774.7,4311.41
0,241,12100,COMPLEM DESTINO FOMENTO DEL EMPLEO,7137.76,0.00,7137.76,7463.12
0,241,12101,COMPLEM ESPECIFICO FOMENTO DEL EMPLEO,13994.96,0.00,13994.96,14482.3
0,241,12103,OTROS COMPLEM FUNC. FOMENTO DEL EMPLEO,0.00,0.00,0.00,0.00
0,241,13000,R.B. L.F. FOMENTO DEL EMPLEO,296274.78,0.00,296274.78,311348.1
0,241,13001,HORAS EXTRAS. FOMENTO DEL EMPLEO,0.00,0.00,0.00,0.00
0,241,13002,O.R. L.F. FOMENTO DEL EMPLEO,0.00,0.00,0.00,0.00
0,241,131,LABORAL TEMPORAL,0.00,0.00,0.00,0.00
0,241,15000,PRODUCT. FUNC. FOMENTO DEL EMPLEO,8954.52,0.00,8954.52,9003.81
0,241,15101,GRATIFICACIONES L.F. FORMACION Y EMPLEO,0.00,0.00,0.00,0.00
0,241,15102,GRATIFICACIONES L.E. FORMACION Y EMPLEO,0.00,0.00,0.00,0.00
0,241,203,ARENDA. MAQ. INST. Y UTI FOMENTO DEL EMPLEO,0.00,0.00,0.00,0.00
0,241,205,ARRENDA. MOBILIARIO FOMENTO DEL EMPLEO,0.00,0.00,0.00,0.00
0,241,21300,"REPARAC. MANTEN, MAQUIN.,INSTA Y UTILLA.FOMENTO EMPLEO",0.00,0.00,0.00,0.00
0,241,22001,PRENSA LI. Y O. PUBLI. FOMENTO DEL EMPLEO,0.00,0.00,0.00,0.00
0,241,22002,"MAT, INFORMA. N . INVEN. FOMENTO DEL EMPLEO",0.00,0.00,0.00,0.00
0,241,22003,MAT. TEC. ESPE. N. INVEN. FOMENTO DEL EMPLEO,0.00,0.00,0.00,0.00
0,241,22100,ENERGIA ELECTRICA FOMENTO DEL EMPLEO,0.00,0.00,0.00,0.00
0,241,22101,AGUA FOMENTO DEL EMPLEO,0.00,0.00,0.00,0.00
0,241,223,TRANSPORTES FOMENTO DEL EMPLEO,0.00,0.00,0.00,0.00
0,241,225,TRIBUTOS,0.00,0.00,0.00,0.00
0,241,22601,ATENC. PROTO Y REPRE. FOMENTO DEL EMPLEO,0.00,0.00,0.00,0.00
0,241,22606,"REUNIONES, CONFERENCIAS Y CURSOS FOMENTO DEL EMPLEO",1000.00,0.00,1000.00,0.00
0,241,22699,OTROS GASTOS DIVERSOS,0.00,0.00,0.00,0.00
0,241,22706,ESTUD. Y TRABA. TECN. FOMENTO DEL EMPLEO,15000.00,0.00,15000.00,0.00
0,241,23020,DIETAS DEL PERSONAL FOMENTO DEL EMPLEO,0.00,0.00,0.00,0.00
0,241,23120,LOCOMOCION DEL PERSONAL FOMENTO DEL EMPLEO,0.00,0.00,0.00,0.00
0,241,481,PREM. BEC. OTRAS FOMENTO DEL EMPLEO,0.00,0.00,0.00,0.00
0,241,48900,TRANSF. A FAMIL. E INSTI. SIN FIN.  LUCRO FOMENTO DEL EMPLEO,80000.00,-30000.00,50000.00,0.00
0,241,632,EDIFICIOS Y OTRAS CONSTRUCCIONES,0.00,0.00,0.00,0.00
0,24101,14300,R.B.L.E. PROG. ACT.PROFES.DESEM.LARGA DURAC.MENOR 30,0.00,30769.3,30769.3,2824.96
0,24101,16000,SEG.SOC. PROG. ACT.PROFES.DESEM.LARGA DURAC.MENOR 30,0.00,14479.67,14479.67,0.00
0,24101,206,ALQUILER EQUIPO INFORAMTICO 12/8603 CONTABILIDAD Y FISCALIDA,0.00,0.00,0.00,0.00
0,24101,22000,MAT. OFICINA CURSO Nº 12/8603  CONTABILIDAD  Y FISCALIDAD,0.00,0.00,0.00,0.00
0,24101,22001,"PRENSA, REV. Y O. PUB. 12/8603 CONTABILIDAD Y FISCALIDAD",0.00,0.00,0.00,0.00
0,24101,22003,NAT. TEC. ESPE. NO INV. 12/8603 CONTABILIDAD Y FISCALIDAD,0.00,0.00,0.00,0.00
0,24101,224,SEGUROS 12/8603 CONTABILIDAD Y FISCALIDAD,0.00,0.00,0.00,0.00
0,24101,22706,ESTU. Y TRABA TEC. 12/8603 CONTABILIDAD Y FISCALIDAD,0.00,0.00,0.00,0.00
0,24102,14300,R.B.L.E. PROG. REACT.PROFES.DESEM.LAR. DURA.MAYOR 30,0.00,34267.53,34267.53,3119.18
0,24102,16000,SEG.SOC. PROG. REACT.PROFES.DESEM.LAR DUR.MAYOR 30,0.00,16125.9,16125.9,0.00
0,24102,20300,ALQUILER MAQ.INST. Y UT. 14/4962 HIGIENE Y ATENCION SANITARI,0.00,0.00,0.00,0.00
0,24102,206,ALQUILER EQUIP. INFORM. 12/8604 AUDITORIA,0.00,0.00,0.00,0.00
0,24102,20600,ALQUILER EQUIP PROC. INFO. 14/4962 HIGIENE Y ATENCION SANITA,0.00,0.00,0.00,0.00
0,24102,22000,MAT. OFIC. 14/4962 HIGIENE Y ATENCION SANITARIA DOMICILIARIA,0.00,0.00,0.00,0.00
0,24102,22001,PREN. REVIS. LI. Y O. PUBLI. 14/4962 HIGIENE Y ATENCION SANI,0.00,0.00,0.00,0.00
0,24102,22003,MAT.TEC.ESP N INV. 14/4962 HIGIENE Y ATENCION SANITARIA DOMI,0.00,0.00,0.00,0.00
0,24102,224,SEGUROS 12/8604 AUDITORIA,0.00,0.00,0.00,0.00
0,24102,22400,PRIMAS DE SEGUROS 14/4962 HIGIENE Y ATENCION SANITARIA DOMIC,0.00,0.00,0.00,0.00
0,24102,22706,ESTUD. Y TRABA.TECN. 12/8604 AUDITORIA,0.00,0.00,0.00,0.00
0,24103,14300,R.B.L.E. PROG.CUALI.PROF.PERS.DESEM.LAR.DURA.MAY.30,0.00,175981.68,175981.68,8040.01
0,24103,16000,SEG.SOC. PROG.CUALI.PROF.PERS.DESEM.LAR.DURA.MAY.30 2016,0.00,37318.32,37318.32,0.00
0,24103,203,ARREDA.MAQ.INSTA.Y UTI. CURSO ATEN.SOCIOSANI PER DEPEN INS S,0.00,0.00,0.00,0.00
0,24103,20300,ALQUILER MAQ. INST. Y UTILL 14/4963 ATENCION Y APOYO PSICOSO,0.00,0.00,0.00,0.00
0,24103,206,ARRENDA.EQUIP.PROC.INFOR. 12/8605 OFIMATICA + MODULO PRACTIC,0.00,0.00,0.00,0.00
0,24103,20600,ALUIQLER EQUIP.PROC. INFOR 14/4963 ATENCION Y APOYO PSICOSOC,0.00,0.00,0.00,0.00
0,24103,22000,MAT. OFICINA PROG.CUALI.PROF.PERS.DESEM.LAR.DURA.MAY.30 2016,0.00,4900.00,4900.00,0.00
0,24103,22001,PREN.REV.LI.YO.PUB. PROG.CUALI.PROF.PERS.DESEM.LAR.DURA.MAY.,0.00,2000.00,2000.00,0.00
0,24103,22003,MAT. TEC. ESPE. NO INV. 14/4963 ATENCION Y APOYO PSICOSOCIAL,0.00,0.00,0.00,0.00
0,24103,223,TRANSPORTES CURSO ATEN.SOCIOSANI.A PERSONA DEPEN SOCIA 2011-,0.00,0.00,0.00,0.00
0,24103,224,PRIMAS DE SEGUROS 12/8605 OFIMATICA + MODULO PRACTICAS PROFE,0.00,0.00,0.00,0.00
0,24103,22400,PRIMAS DE SEGUROS 14/4963 ATENCION Y APOYO PSICOSOCIAL DOMIC,0.00,0.00,0.00,0.00
0,24103,22706,ESTU.Y TRAB.TEC. 12/8605 OFIMATICA + MODULO PRACTICAS PROFES,0.00,0.00,0.00,0.00
0,24104,14300,R.B.L.E. 16/3372 CURSO ACTIVIDADES DE GESTION ADMINISTRATIVA,0.00,18999.2,18999.2,0.00
0,24104,16000,SEG. SOC.16/3372 CURSO ACTIVIDADES DE GESTION ADMINISTRATIVA,0.00,7022.4,7022.4,0.00
0,24104,203,ARRENDA.MAQ.INSTA.YUTI. OPEAS 2011-2012,0.00,0.00,0.00,0.00
0,24104,20300,ALQUILER MAQ. INST. Y UTILL 14/4964 APOYO DOMICILIARIO Y ALI,0.00,0.00,0.00,0.00
0,24104,206,ARRENDA.EQUIP.PROCDE INFORMA. 12/8606 GRABACION DE DATOS,0.00,0.00,0.00,0.00
0,24104,20600,ARREND.  EQUIP.  DE INFORM.16/3372 CURSO ACTIVI. GEST. ADMIN,0.00,17500.00,17500.00,0.00
0,24104,22000,MAT.OFICINA 14/4964 APOYO DOMICILIARIO Y ALIMENTACION FAMILI,0.00,0.00,0.00,0.00
0,24104,22001,PRE.REVI.LI.YO.PUBLI. 14/4964 APOYO DOMICILIARIO Y ALIMENTAC,0.00,0.00,0.00,0.00
0,24104,22002,MAT.TECN.INFORMA.N.INVEN. OPEAS 2011-2012,0.00,0.00,0.00,0.00
0,24104,22003,MATE. ESPEC NO INVET. 14/4964 APOYO DOMICILIARIO Y ALIMENTAC,0.00,0.00,0.00,0.00
0,24104,22199,OTROS SUMINIS. 16/3372 CURSO ACTIVIDADES DE GESTION ADMINIS.,0.00,24778.4,24778.4,0.00
0,24104,224,SEGUROS 12/8606 GRABACIÓN DE DATOS,0.00,0.00,0.00,0.00
0,24104,22400,PRIMAS SEGU. 16/3372 CURSO ACTIVIDADES DE GESTION ADMINISTRA,0.00,700.00,700.00,0.00
0,24104,22602,PUBLI.Y PROPAG. OPEAS 2011-2012,0.00,0.00,0.00,0.00
0,24104,22706,EST. Y TRAB. TEC. 12/8606 GRABACIÓN DE DATOS,0.00,0.00,0.00,0.00
0,24105,14300,R.B.E.L. 16/3370 OPERA. AUXILI.SERVICIOS ADMON. GRAL.,0.00,9283.7,9283.7,0.00
0,24105,16000,SEGU. SOCIAL 16/3370 OPERA. AUXILI.SERVICIOS ADMON. GRAL.,0.00,3431.4,3431.4,0.00
0,24105,203,ARRENDAMIENTOS DE MAQUINARIA INSTALACIONES Y UTILLAJE,0.00,0.00,0.00,0.00
0,24105,206,"AARENDA. EQUIP. PROC. INFOR 12/8607 TRATAMIENTO DE DATOS, TE",0.00,0.00,0.00,0.00
0,24105,20600,ARRENDA. EQUIP. INFOR. 16/3370 OPERA. AUXI.SERVI. ADMON GRAL,0.00,8000.00,8000.00,0.00
0,24105,220,MATERIAL DE OFICINA,0.00,0.00,0.00,0.00
0,24105,22000,MAT. OFIC. 12/4965 PRACTICASS PROF. NO LABORALES,0.00,0.00,0.00,0.00
0,24105,22001,"PRENSA, REV. Y O. PUBL. 12/8607 TRATAMIENTO DE DATOS, TEXTOS",0.00,0.00,0.00,0.00
0,24105,22003,MAT. TEC. ESPE. NO INVENT.12/4965 PRACTICASS PROF. NO LABORA,0.00,0.00,0.00,0.00
0,24105,22199,OTROS SUMINISTROS16/3370 OPERA. AUXILI.SERVICIOS ADMON. GRAL,0.00,11282.4,11282.4,0.00
0,24105,223,TRANSPORTES,0.00,0.00,0.00,0.00
0,24105,224,"PRIMAS DE SEGUROS 12/8607 TRATAMIENTO DE DATOS, TEXTOS Y DOC",0.00,0.00,0.00,0.00
0,24105,22400,PRIMAS DE SEGUROS16/3370 OPERA. AUXILI.SERVICIOS ADMON. GRAL,0.00,500.00,500.00,0.00
0,24105,22706,"ESTU. Y TRABA. TEC. 12/8607 TRATAMIENTO DE DATOS, TEXTOS Y D",0.00,0.00,0.00,0.00
0,24106,14300,R.B.L.E. 16/3368 OPER.GRABA.Y TRATAM. DE DATOS Y DOCUMENTOS,0.00,30948.75,30948.75,21623.91
0,24106,16000,SEG. SOC. PROY. CUALIF. PROFES. APRENDIZ,0.00,7022.05,7022.05,4390.09
0,24106,203,ARRENDA.MAQ.INSTA UY UTI CURSO MONI.ACTIV.TIEM.LI INFYJUV.,0.00,0.00,0.00,0.00
0,24106,206,ARRENDA.EQUIP.PROC.INFORMA 12/8608 REPRODUCION Y ARCHIVO,0.00,0.00,0.00,0.00
0,24106,20600,ARREND. EQUIP. INFORM.  16/3368 OPER.GRAB.Y TRA. DE DAT.Y DO,0.00,8500.00,8500.00,0.00
0,24106,22000,MAT. OFICINA 12/8608 REPRODUCION Y ARCHIVO,0.00,0.00,0.00,0.00
0,24106,22001,PREN.REVI.LI.YO.PUBLI. 12/8608 REPRODUCION Y ARCHIVO,0.00,0.00,0.00,0.00
0,24106,22003,MAT.TEC.ESPE.N.INV. 12/8608 REPRODUCION Y ARCHIVO,0.00,0.00,0.00,0.00
0,24106,22199,OTROS SUMINIS.  16/3368 OPER.GRABA.Y TRATAM. DE DATOS Y DOCU,0.00,9279.2,9279.2,0.00
0,24106,223,TRANSPORTES CURSO MONI.ACTIVI.TIEM.LI.INF.YJUV 11-12,0.00,0.00,0.00,0.00
0,24106,224,PRIMAS DE SEGUROS 12/8608 REPRODUCION Y ARCHIVO,0.00,0.00,0.00,0.00
0,24106,22400,PRIMAS DE SEGUROS 16/3368 CURSO OPER. GRABA. Y TRATAM. DATOS,0.00,500.00,500.00,0.00
0,24106,22706,ESTU.YTRABA.TECN. 12/8608 REPRODUCION Y ARCHIVO,0.00,0.00,0.00,0.00
0,24107,14300,R.B.E.L. 16/3366 ATEN.SOC.SANI.A PER. DEP. INS. SOCIALES,0.00,9715.5,9715.5,0.00
0,24107,16000,SEG. SOCIAL 16/3366 ATEN.SOC.SANI.A PER. DEP. INS. SOCIALES,0.00,3591.00,3591.00,0.00
0,24107,203,ALQUILER MAQ. INSTA Y UTILL. 12/8609 APOYO EN O.I.,0.00,0.00,0.00,0.00
0,24107,20500,ARREN. DE MOBILI. 16/3366 ATEN.SOC.SANI.A PER. DEP. INS. SOC,0.00,6500.00,6500.00,0.00
0,24107,206,ALQUILER MAQ. INSTA Y UTILL. 12/8609 APOYO EN O.I.,0.00,0.00,0.00,0.00
0,24107,20600,ARREND. EQUIP. DE INFORM.16/3366 ATEN.SOC.SANI.A PER. DEP.,0.00,2000.00,2000.00,0.00
0,24107,22000,MAT.OFICINA 12/8609 APOYO EN ORGANIZACIÓN INTERVENCIONES AMB,0.00,0.00,0.00,0.00
0,24107,22001,PREN.REVI.YO.PUBLI.12/8609 APOYO EN ORGANIZACIÓN INTERVENCIO,0.00,0.00,0.00,0.00
0,24107,22003,MAT.TECN.ESPE.NO INV. 12/8609 APOYO EN ORGANIZACIÓN INTERVEN,0.00,0.00,0.00,0.00
0,24107,22199,OTROS SUMINISTROS 16/3366 ATEN.SOC.SANI.A PER. DEP. INS. SOC,0.00,9508.5,9508.5,0.00
0,24107,224,PRIMAS DE SEGUROS 12/8609 APOYO EN ORGANIZACIÓN INTERVENCION,0.00,0.00,0.00,0.00
0,24107,22400,PRIMAS DE SEGUROS 16/3366 ATEN.SOC.SANI.A PER. DEP. INS. SOC,0.00,500.00,500.00,0.00
0,24107,22706,ESTUD.YTRABA.TECN. 12/8609 APOYO EN ORGANIZACIÓN INTERVENCIO,0.00,0.00,0.00,0.00
0,24108,14300,R.B.L.E. 16/3378 GEST.CONTA.Y ADMTVA PARA  AUDITORIA,0.00,13601.7,13601.7,0.00
0,24108,16000,SEG. SOCI.16/3378 GEST.CONTA.Y ADMTVA PARA  AUDITORIA,0.00,5027.4,5027.4,0.00
0,24108,203,"ALQUI. MAQ. INSTA. Y UTILL. 12/8610  INT. ATENC. MED. HIG.,",0.00,0.00,0.00,0.00
0,24108,206,ALQUI. EQUIP. PROC. INFOR 12/8610 INTERVENCION ATENCION HIGI,0.00,0.00,0.00,0.00
0,24108,20600,ARREND. EQUIP. INFORMACION16/3378 GEST.CONTA.Y ADMTVA AUDITO,0.00,15500.00,15500.00,0.00
0,24108,22000,MAT. OFIC. 12/8610 INTERVENCION ATENCION HIGIÉNICO-ALIMENTAR,0.00,0.00,0.00,0.00
